net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Endinet,871688700000002681,De Greide,5622NE,5622NE,EINDHOVEN,24,100.0,100.0,54,1x35,1628,12.5,8.33
Endinet,871688700000002681,De Greide,5622NG,5622NG,EINDHOVEN,19,100.0,94.74,74,1x35,1747,10.53,5.26
Endinet,871688700000002681,De Greide,5622NH,5622PB,EINDHOVEN,32,96.88,100.0,53,1x35,5085,28.13,12.5
Endinet,871688700000002681,Boschdijk,5622PC,5622PC,EINDHOVEN,28,100.0,100.0,50,1x35,6890,32.14,25.0
Endinet,871688700000002681,Boschdijk,5622PD,5622PD,EINDHOVEN,22,100.0,100.0,82,1x35,2960,27.27,22.73
Endinet,871688700000002681,Boschdijk,5622PE,5622PE,EINDHOVEN,26,100.0,100.0,81,1x35,2725,19.23,11.54
Endinet,871688700000002681,Keldermansstraat,5622PG,5622PG,EINDHOVEN,23,100.0,100.0,74,1x35,3434,8.7,8.7
Endinet,871688700000002681,Keldermansstraat,5622PH,5622PH,EINDHOVEN,15,100.0,93.33,93,1x35,3036,0.0,0.0
Endinet,871688700000002681,Keldermansstraat,5622PJ,5622PJ,EINDHOVEN,27,100.0,100.0,93,1x35,3115,0.0,0.0
Endinet,871688700000002681,Keldermansstraat,5622PK,5622PK,EINDHOVEN,18,100.0,100.0,100,1x35,2774,0.0,0.0
Endinet,871688700000002681,Willem van Noortlaan,5622PL,5622PL,EINDHOVEN,38,100.0,100.0,95,1x35,1440,100.0,100.0
Endinet,871688700000002681,Pauluskerkplein,5622PM,5622PM,EINDHOVEN,37,100.0,100.0,100,1x35,2594,8.11,2.7
Endinet,871688700000002681,Pauluskerkplein,5622PN,5622PN,EINDHOVEN,37,100.0,100.0,100,1x35,2698,0.0,0.0
Endinet,871688700000002681,Pauluskerkplein,5622PP,5622PP,EINDHOVEN,72,100.0,100.0,94,1x35,3139,6.94,6.94
Endinet,871688700000002681,Europalaan,5623AA,5623AA,EINDHOVEN,21,100.0,100.0,86,1x35,2334,38.1,38.1
Endinet,871688700000002681,Kaakstraat,5623AC,5623AC,EINDHOVEN,28,100.0,100.0,100,3x25,2137,3.57,3.57
Endinet,871688700000002681,Kaakstraat,5623AD,5623AD,EINDHOVEN,20,100.0,100.0,80,1x35,2506,15.0,10.0
Endinet,871688700000002681,Kaarderstraat,5623AE,5623AE,EINDHOVEN,31,96.77,100.0,87,1x35,3135,12.9,12.9
Endinet,871688700000002681,Kaarderstraat,5623AG,5623AG,EINDHOVEN,18,100.0,100.0,89,1x35,2110,16.67,11.11
Endinet,871688700000002681,Spoelerstraat,5623AH,5623AH,EINDHOVEN,17,100.0,100.0,53,1x35,1966,23.53,23.53
Endinet,871688700000002681,Spoelerstraat,5623AJ,5623AJ,EINDHOVEN,17,100.0,100.0,76,1x35,2148,5.88,5.88
Endinet,871688700000002681,Twijnderstraat,5623AK,5623AK,EINDHOVEN,17,100.0,100.0,76,1x35,2363,11.76,5.88
Endinet,871688700000002681,Scheerderstraat,5623AL,5623AL,EINDHOVEN,32,100.0,100.0,97,1x35,2129,100.0,100.0
Endinet,871688700000002681,Deken van Liempdstraat,5623AM,5623AM,EINDHOVEN,28,100.0,100.0,100,3x25,2859,0.0,0.0
Endinet,871688700000002681,Mgr Swinkelsstraat,5623AP,5623AP,EINDHOVEN,53,100.0,100.0,81,1x35,4584,13.21,13.21
Endinet,871688700000002681,Pastoriestraat,5623AT,5623AT,EINDHOVEN,14,100.0,100.0,50,3x25,9017,7.14,7.14
Endinet,871688700000002681,Veldm Montgomerylaan,5623AV,5623AV,EINDHOVEN,28,100.0,100.0,86,1x35,1669,14.29,7.14
Endinet,871688700000002681,Veldm Montgomerylaan,5623AW,5623AW,EINDHOVEN,34,100.0,100.0,91,1x35,1860,5.88,2.94
Endinet,871688700000002681,Veldm Montgomerylaan,5623AX,5623AX,EINDHOVEN,32,100.0,100.0,72,1x35,1796,9.38,0.0
Endinet,871688700000002681,Veldm.Montgomerylaan,5623AZ,5623AZ,EINDHOVEN,36,100.0,91.67,86,1x35,2889,19.44,5.56
Endinet,871688700000002681,Dr Cuyperslaan,5623BA,5623BA,EINDHOVEN,19,100.0,100.0,100,1x35,2089,47.37,42.11
Endinet,871688700000002681,Dr Cuyperslaan,5623BB,5623BB,EINDHOVEN,120,100.0,99.17,83,1x35,4801,10.0,7.5
Endinet,871688700000002681,Dr Cuyperslaan,5623BD,5623BD,EINDHOVEN,28,100.0,100.0,54,1x35,4930,25.0,25.0
Endinet,871688700000002681,Gregorius Coolstraat,5623BE,5623BE,EINDHOVEN,21,100.0,100.0,71,1x35,2517,52.38,52.38
Endinet,871688700000002681,Gregorius Coolstraat,5623BG,5623BH,EINDHOVEN,33,100.0,100.0,82,1x35,2176,42.42,42.42
Endinet,871688700000002681,Vinckenbrinckstraat,5623BJ,5623BK,EINDHOVEN,33,100.0,100.0,88,1x35,2514,42.42,42.42
Endinet,871688700000002681,Blommendaelstraat,5623BL,5623BM,EINDHOVEN,29,100.0,100.0,66,1x35,3750,48.28,41.38
Endinet,871688700000002681,Thorvaldsenlaan,5623BN,5623BN,EINDHOVEN,18,100.0,100.0,56,1x35,9267,38.89,27.78
Endinet,871688700000002681,Leenhoffstraat,5623BP,5623BP,EINDHOVEN,23,100.0,100.0,78,1x35,3019,47.83,39.13
Endinet,871688700000002681,Zijlstraat,5623BR,5623BR,EINDHOVEN,26,100.0,100.0,88,1x35,2251,46.15,42.31
Endinet,871688700000002681,Zijlstraat,5623BS,5623BT,EINDHOVEN,35,100.0,100.0,91,1x35,2516,48.57,45.71
Endinet,871688700000002681,Jan van Boonenstraat,5623BV,5623BW,EINDHOVEN,26,100.0,100.0,88,1x35,2269,50.0,46.15
Endinet,871688700000002681,Van Logterenpad,5623BX,5623BZ,EINDHOVEN,15,100.0,100.0,87,1x35,3834,46.67,46.67
Endinet,871688700000002681,Pisanostraat,5623CA,5623CA,EINDHOVEN,26,100.0,96.15,85,1x35,2942,42.31,38.46
Endinet,871688700000002681,Pisanostraat,5623CB,5623CB,EINDHOVEN,33,100.0,96.97,42,1x35,9694,45.45,30.3
Endinet,871688700000002681,Pisanostraat,5623CC,5623CC,EINDHOVEN,41,100.0,95.12,78,1x35,3757,17.07,7.32
Endinet,871688700000002681,Pisanostraat,5623CD,5623CD,EINDHOVEN,20,100.0,100.0,85,1x35,1630,10.0,5.0
Endinet,871688700000002681,Pisanostraat,5623CE,5623CE,EINDHOVEN,21,100.0,90.48,95,1x35,1461,0.0,0.0
Endinet,871688700000002681,Pisanostraat,5623CG,5623CG,EINDHOVEN,42,100.0,100.0,76,1x35,3553,61.9,9.52
Endinet,871688700000002681,Pisanostraat,5623CH,5623CH,EINDHOVEN,24,100.0,95.83,88,1x35,2073,8.33,4.17
Endinet,871688700000002681,Pisanostraat,5623CJ,5623CJ,EINDHOVEN,47,100.0,100.0,83,1x35,1667,57.45,55.32
Endinet,871688700000002681,Pisanostraat,5623CK,5623CK,EINDHOVEN,32,100.0,100.0,94,1x35,941,9.38,9.38
Endinet,871688700000002681,Pisanostraat,5623CL,5623CL,EINDHOVEN,21,100.0,100.0,86,1x35,2149,14.29,4.76
Endinet,871688700000002681,Pisanostraat,5623CM,5623CM,EINDHOVEN,22,100.0,86.36,68,1x35,1820,9.09,9.09
Endinet,871688700000002681,Pisanostraat,5623CN,5623CN,EINDHOVEN,32,100.0,100.0,88,1x35,2326,15.63,12.5
Endinet,871688700000002681,Pisanostraat,5623CP,5623CP,EINDHOVEN,27,100.0,100.0,96,3x25,2954,7.41,7.41
Endinet,871688700000002681,Pisanostraat,5623CR,5623CR,EINDHOVEN,22,100.0,100.0,91,1x35,4062,13.64,13.64
Endinet,871688700000002681,Pisanostraat,5623CS,5623CS,EINDHOVEN,20,100.0,100.0,95,1x35,1108,5.0,5.0
Endinet,871688700000002681,Pisanostraat,5623CT,5623CT,EINDHOVEN,20,100.0,100.0,100,1x35,904,10.0,10.0
Endinet,871688700000002681,Pisanostraat,5623CV,5623CV,EINDHOVEN,16,100.0,100.0,94,1x35,982,6.25,6.25
Endinet,871688700000002681,Pisanostraat,5623CW,5623CW,EINDHOVEN,30,100.0,100.0,100,3x25,1479,0.0,0.0
Endinet,871688700000002681,Pisanostraat,5623CX,5623CX,EINDHOVEN,38,100.0,100.0,100,1x35,1039,0.0,0.0
Endinet,871688700000002681,Kloosterdreef,5623DB,5623DC,EINDHOVEN,107,100.0,100.0,96,1x35,3284,5.61,1.87
Endinet,871688700000002681,Imkerstraat,5623DM,5623DN,EINDHOVEN,28,92.86,100.0,57,1x35,4236,21.43,7.14
Endinet,871688700000002681,Drapenierstraat,5623DP,5623DP,EINDHOVEN,15,93.33,100.0,73,1x35,3426,0.0,0.0
Endinet,871688700000002681,Petruspark,5623DR,5623DR,EINDHOVEN,83,100.0,100.0,100,3x25,1999,3.61,2.41
Endinet,871688700000002681,Kloosterdreef,5623DS,5623DS,EINDHOVEN,45,100.0,100.0,100,3x25,1890,6.67,4.44
Endinet,871688700000002681,Woenselsestraat,5623EC,5623EC,EINDHOVEN,17,100.0,100.0,76,1x35,3968,11.76,5.88
Endinet,871688700000002681,Woenselsestraat,5623ED,5623ED,EINDHOVEN,28,96.43,92.86,46,1x35,4237,39.29,39.29
Endinet,871688700000002681,Woenselsestraat,5623EG,5623EG,EINDHOVEN,28,100.0,100.0,50,1x35,8256,21.43,10.71
Endinet,871688700000002681,Michelangelolaan,5623EH,5623EH,EINDHOVEN,18,94.44,100.0,78,1x35,3470,33.33,16.67
Endinet,871688700000002681,Michelangelolaan,5623EJ,5623EJ,EINDHOVEN,17,100.0,100.0,82,1x35,2754,0.0,0.0
Endinet,871688700000002681,Rodinstraat,5623EK,5623EK,EINDHOVEN,23,100.0,100.0,70,1x35,3160,34.78,30.43
Endinet,871688700000002681,Rodinstraat,5623EL,5623EL,EINDHOVEN,14,92.86,100.0,86,1x35,3322,14.29,7.14
Endinet,871688700000002681,Dupuislaan,5623EM,5623EM,EINDHOVEN,27,100.0,100.0,70,1x35,5401,22.22,18.52
Endinet,871688700000002681,Tetrodestraat,5623EN,5623EN,EINDHOVEN,21,95.24,100.0,81,1x35,3560,23.81,19.05
Endinet,871688700000002681,Tetrodestraat,5623EP,5623EP,EINDHOVEN,20,100.0,100.0,75,1x35,3484,20.0,5.0
Endinet,871688700000002681,Joris Minnestraat,5623ER,5623ER,EINDHOVEN,23,100.0,100.0,61,1x35,7419,34.78,21.74
Endinet,871688700000002681,Verschaffeltstraat,5623ES,5623ES,EINDHOVEN,12,100.0,100.0,58,1x35,3614,50.0,41.67
Endinet,871688700000002681,Verschaffeltstraat,5623ET,5623ET,EINDHOVEN,15,100.0,100.0,60,1x35,4156,13.33,6.67
Endinet,871688700000002681,Daumierstraat,5623EV,5623EV,EINDHOVEN,14,92.86,100.0,79,3x25,2205,50.0,50.0
Endinet,871688700000002681,Rapenlandstraat,5623EW,5623EW,EINDHOVEN,20,100.0,95.0,80,3x25,3884,25.0,25.0
Endinet,871688700000002681,Raedeckerstraat,5623EX,5623EX,EINDHOVEN,15,100.0,100.0,47,3x25,7515,40.0,33.33
Endinet,871688700000002681,Hanartstraat,5623EZ,5623GA,EINDHOVEN,42,100.0,100.0,81,1x35,3949,9.52,9.52
Endinet,871688700000002681,Beekstraat,5623GB,5623GC,EINDHOVEN,70,98.57,100.0,71,1x35,2945,12.86,8.57
Endinet,871688700000002681,Generaal van Dedemlaan,5623GD,5623GD,EINDHOVEN,12,91.67,100.0,58,1x35,2773,16.67,16.67
Endinet,871688700000002681,Generaal van Dedemlaan,5623GE,5623GE,EINDHOVEN,27,100.0,100.0,85,1x35,3038,11.11,3.7
Endinet,871688700000002681,Generaal van Dedemlaan,5623GG,5623GG,EINDHOVEN,31,100.0,93.55,74,1x35,2313,9.68,6.45
Endinet,871688700000002681,Generaal van Dedemlaan,5623GH,5623GH,EINDHOVEN,27,100.0,100.0,59,1x35,3057,18.52,11.11
Endinet,871688700000002681,Generaal van Dedemlaan,5623GJ,5623GJ,EINDHOVEN,28,96.43,100.0,68,1x35,3318,17.86,10.71
Endinet,871688700000002681,Generaal de Carislaan,5623GK,5623GK,EINDHOVEN,14,100.0,100.0,50,1x35,3129,21.43,14.29
Endinet,871688700000002681,Generaal de Carislaan,5623GL,5623GL,EINDHOVEN,33,100.0,100.0,85,1x35,2177,18.18,6.06
Endinet,871688700000002681,Generaal de Carislaan,5623GM,5623GM,EINDHOVEN,17,100.0,100.0,88,1x35,5274,29.41,17.65
Endinet,871688700000002681,Generaal de Carislaan,5623GN,5623GN,EINDHOVEN,16,100.0,100.0,94,1x35,1726,0.0,0.0
Endinet,871688700000002681,Generaal Wicherslaan,5623GP,5623GP,EINDHOVEN,33,100.0,100.0,97,1x35,2417,6.06,3.03
Endinet,871688700000002681,Generaal Wicherslaan,5623GR,5623GS,EINDHOVEN,28,100.0,100.0,96,1x35,3038,10.71,10.71
Endinet,871688700000002681,Gen van Welderenstraat,5623GT,5623GT,EINDHOVEN,14,100.0,100.0,93,1x35,2701,0.0,0.0
Endinet,871688700000002681,Generaal Bentinckstraat,5623GV,5623GV,EINDHOVEN,17,100.0,100.0,59,1x35,3041,29.41,11.76
Endinet,871688700000002681,Generaal Bentinckstraat,5623GW,5623GW,EINDHOVEN,11,100.0,100.0,64,1x35,4387,18.18,9.09
Endinet,871688700000002681,Generaal Bentinckstraat,5623GX,5623GX,EINDHOVEN,25,96.0,100.0,60,1x35,3541,32.0,24.0
Endinet,871688700000002681,Gen van der Leythenlaan,5623GZ,5623GZ,EINDHOVEN,27,100.0,100.0,70,1x35,2859,14.81,7.41
Endinet,871688700000002681,Generaal Marshallweg,5623HA,5623HA,EINDHOVEN,20,100.0,100.0,100,1x35,3255,0.0,0.0
Endinet,871688700000002681,Generaal Marshallweg,5623HB,5623HB,EINDHOVEN,14,100.0,92.86,71,1x35,2882,0.0,0.0
Endinet,871688700000002681,Generaal Marshallweg,5623HC,5623HC,EINDHOVEN,13,100.0,100.0,85,1x35,3094,15.38,7.69
Endinet,871688700000002681,Generaal Marshallweg,5623HD,5623HD,EINDHOVEN,27,100.0,100.0,70,1x35,4517,14.81,7.41
Endinet,871688700000002681,Generaal Marshallweg,5623HE,5623HE,EINDHOVEN,33,100.0,100.0,76,1x35,2899,18.18,6.06
Endinet,871688700000002681,Gen van Nijnattenstraat,5623HG,5623HG,EINDHOVEN,33,100.0,100.0,91,1x35,2606,9.09,6.06
Endinet,871688700000002681,Gen van Nijnattenstraat,5623HH,5623HJ,EINDHOVEN,25,100.0,100.0,80,1x35,2373,16.0,16.0
Endinet,871688700000002681,Generaal Smissaertstraat,5623HK,5623HL,EINDHOVEN,34,100.0,100.0,91,1x35,2539,14.71,8.82
Endinet,871688700000002681,Generaal van Teynstraat,5623HM,5623HM,EINDHOVEN,22,100.0,100.0,100,1x35,2744,0.0,0.0
Endinet,871688700000002681,Generaal van Teynstraat,5623HN,5623HN,EINDHOVEN,33,100.0,100.0,85,1x35,2091,12.12,3.03
Endinet,871688700000002681,Generaal van Teynstraat,5623HP,5623HP,EINDHOVEN,17,100.0,100.0,88,1x35,3018,11.76,5.88
Endinet,871688700000002681,Generaal van Teynstraat,5623HR,5623HR,EINDHOVEN,16,100.0,100.0,94,1x35,1757,12.5,12.5
Endinet,871688700000002681,Generaal Diemontstraat,5623HS,5623HS,EINDHOVEN,19,100.0,100.0,84,1x35,2664,5.26,5.26
Endinet,871688700000002681,Generaal Diemontstraat,5623HT,5623HT,EINDHOVEN,20,100.0,100.0,80,1x35,2297,0.0,5.0
Endinet,871688700000002681,Generaal de Bonsstraat,5623HV,5623HV,EINDHOVEN,27,100.0,100.0,89,1x35,2478,7.41,7.41
Endinet,871688700000002681,Generaal Stedmanstraat,5623HW,5623HW,EINDHOVEN,34,100.0,100.0,79,1x35,3111,17.65,14.71
Endinet,871688700000002681,Generaal Stedmanstraat,5623HX,5623HX,EINDHOVEN,70,100.0,100.0,79,1x35,2469,12.86,8.57
Endinet,871688700000002681,Generaal Stedmanstraat,5623HZ,5623HZ,EINDHOVEN,58,100.0,100.0,84,1x35,2567,5.17,1.72
Endinet,871688700000002681,Generaal van Heutszlaan,5623JA,5623JA,EINDHOVEN,13,100.0,100.0,69,1x35,3866,15.38,7.69
Endinet,871688700000002681,Generaal de Favaugepad,5623JB,5623JB,EINDHOVEN,10,100.0,100.0,100,1x35,2697,0.0,0.0
Endinet,871688700000002681,Generaal van Geenlaan,5623JC,5623JC,EINDHOVEN,20,100.0,100.0,95,1x35,2729,0.0,0.0
Endinet,871688700000002681,Generaal van Geenlaan,5623JD,5623JD,EINDHOVEN,29,100.0,100.0,90,1x35,2783,13.79,6.9
Endinet,871688700000002681,Generaal van Heutszlaan,5623JE,5623JE,EINDHOVEN,37,100.0,100.0,59,1x35,3520,16.22,5.41
Endinet,871688700000002681,Generaal Hardenbergpad,5623JG,5623JG,EINDHOVEN,14,100.0,100.0,93,1x35,2869,7.14,0.0
Endinet,871688700000002681,Generaal Anthinglaan,5623JH,5623JH,EINDHOVEN,28,100.0,100.0,86,1x35,2519,10.71,7.14
Endinet,871688700000002681,Gen van Haersoltelaan,5623JJ,5623JJ,EINDHOVEN,20,100.0,100.0,95,1x35,2870,10.0,5.0
Endinet,871688700000002681,Gen van Haersoltelaan,5623JK,5623JK,EINDHOVEN,28,100.0,100.0,75,1x35,3204,21.43,7.14
Endinet,871688700000002681,Generaal Des Tombepad,5623JL,5623JL,EINDHOVEN,20,100.0,100.0,75,1x35,3039,0.0,0.0
Endinet,871688700000002681,Generaal Dibbetslaan,5623JM,5623JM,EINDHOVEN,12,100.0,100.0,75,1x35,3169,0.0,0.0
Endinet,871688700000002681,Generaal Dibbetslaan,5623JN,5623JN,EINDHOVEN,19,100.0,100.0,79,1x35,2963,21.05,15.79
Endinet,871688700000002681,Generaal Dibbetslaan,5623JP,5623JP,EINDHOVEN,29,100.0,100.0,90,1x35,2565,10.34,10.34
Endinet,871688700000002681,Generaal Dibbetslaan,5623JR,5623JR,EINDHOVEN,15,100.0,100.0,53,3x25,4679,20.0,20.0
Endinet,871688700000002681,Generaal Dibbetslaan,5623JS,5623JS,EINDHOVEN,28,89.29,100.0,71,1x35,3027,17.86,17.86
Endinet,871688700000002681,Generaal Linckerslaan,5623JT,5623JT,EINDHOVEN,21,100.0,100.0,67,1x35,3598,28.57,19.05
Endinet,871688700000002681,Generaal Linckerslaan,5623JV,5623JV,EINDHOVEN,20,100.0,100.0,60,1x35,3905,10.0,5.0
Endinet,871688700000002681,Generaal Linckerslaan,5623JW,5623JW,EINDHOVEN,21,100.0,100.0,52,1x35,3921,33.33,19.05
Endinet,871688700000002681,Gen v V tot Voorstln,5623JX,5623JX,EINDHOVEN,13,100.0,100.0,77,1x35,5290,15.38,7.69
Endinet,871688700000002681,Generaal Boreelpad,5623JZ,5623JZ,EINDHOVEN,15,100.0,100.0,53,1x35,5972,13.33,13.33
Endinet,871688700000002681,Generaal Pattonlaan,5623KA,5623KA,EINDHOVEN,19,100.0,100.0,53,1x35,2173,15.79,10.53
Endinet,871688700000002681,Generaal Pattonlaan,5623KB,5623KB,EINDHOVEN,19,100.0,100.0,84,1x35,2529,15.79,15.79
Endinet,871688700000002681,Generaal Pattonlaan,5623KC,5623KC,EINDHOVEN,22,100.0,100.0,82,1x35,4472,13.64,13.64
Endinet,871688700000002681,Generaal van Drimbornpad,5623KD,5623KD,EINDHOVEN,21,100.0,100.0,71,1x35,2909,9.52,9.52
Endinet,871688700000002681,Generaal van Tripspad,5623KE,5623KE,EINDHOVEN,24,100.0,95.83,88,1x35,2422,8.33,4.17
Endinet,871688700000002681,Gen Cort Heyligerspad,5623KG,5623KG,EINDHOVEN,24,100.0,100.0,88,1x35,2400,12.5,12.5
Endinet,871688700000002681,Gen van Plettenbergpad,5623KH,5623KH,EINDHOVEN,21,100.0,100.0,76,1x35,2395,14.29,9.52
Endinet,871688700000002681,Generaal Pelpad,5623KJ,5623KK,EINDHOVEN,28,100.0,100.0,93,1x35,2648,7.14,3.57
Endinet,871688700000002681,Generaal Vetterpad,5623KL,5623KM,EINDHOVEN,51,100.0,100.0,98,1x35,2852,5.88,3.92
Endinet,871688700000002681,Generaal Taylorpad,5623KN,5623KN,EINDHOVEN,13,100.0,100.0,100,1x35,4090,0.0,0.0
Endinet,871688700000002681,Generaal Chasselaan,5623KP,5623KP,EINDHOVEN,92,100.0,100.0,86,1x35,2421,2.17,2.17
Endinet,871688700000002681,Generaal Chasselaan,5623KR,5623KR,EINDHOVEN,25,96.0,100.0,84,1x35,4232,4.0,4.0
Endinet,871688700000002681,Generaal de Gaullelaan,5623KS,5623KS,EINDHOVEN,21,100.0,100.0,62,3x25,3231,14.29,4.76
Endinet,871688700000002681,Generaal de Gaullelaan,5623KT,5623KT,EINDHOVEN,27,85.19,100.0,74,1x35,3927,14.81,11.11
Endinet,871688700000002681,Winston Churchilllaan,5623KV,5623KV,EINDHOVEN,20,100.0,100.0,75,1x35,3610,25.0,5.0
Endinet,871688700000002681,Winston Churchilllaan,5623KW,5623KW,EINDHOVEN,127,98.43,99.21,94,1x35,2409,12.6,10.24
Endinet,871688700000002681,Gen van Portlandlaan,5623KX,5623KX,EINDHOVEN,25,100.0,100.0,68,1x35,3861,24.0,8.0
Endinet,871688700000002681,Gen van Portlandlaan,5623KZ,5623KZ,EINDHOVEN,17,100.0,100.0,76,1x35,3603,47.06,11.76
Endinet,871688700000002681,Gen van der Duynlaan,5623LA,5623LA,EINDHOVEN,16,100.0,100.0,88,1x35,3282,31.25,18.75
Endinet,871688700000002681,Veldm Montgomerylaan,5623LB,5623LB,EINDHOVEN,25,100.0,96.0,68,1x35,2231,44.0,4.0
Endinet,871688700000002681,Veldm Montgomerylaan,5623LC,5623LC,EINDHOVEN,27,100.0,100.0,67,1x35,2656,29.63,7.41
Endinet,871688700000002681,Veldm Montgomerylaan,5623LD,5623LD,EINDHOVEN,32,100.0,100.0,66,1x35,1944,37.5,6.25
Endinet,871688700000002681,Veldm.Montgomerylaan,5623LE,5623LE,EINDHOVEN,34,100.0,79.41,79,1x35,2587,26.47,8.82
Endinet,871688700000002681,Generaal de Famarslaan,5623LG,5623LJ,EINDHOVEN,49,100.0,100.0,73,1x35,5075,14.29,14.29
Endinet,871688700000002681,Europalaan,5623LK,5623LK,EINDHOVEN,26,100.0,96.15,88,1x35,2160,7.69,3.85
Endinet,871688700000002681,Generaal de Rhoopad,5623LL,5623LL,EINDHOVEN,20,100.0,100.0,95,1x35,2611,5.0,5.0
Endinet,871688700000002681,Generaal de Collaertpad,5623LM,5623LM,EINDHOVEN,15,100.0,100.0,73,1x35,2903,13.33,0.0
Endinet,871688700000002681,Generaal de Collaertpad,5623LN,5623LN,EINDHOVEN,19,100.0,100.0,100,1x35,2506,0.0,0.0
Endinet,871688700000002681,Generaal de Eerenspad,5623LP,5623LP,EINDHOVEN,22,100.0,100.0,86,1x35,2148,9.09,9.09
Endinet,871688700000002681,Generaal van Dohnapad,5623LR,5623LR,EINDHOVEN,22,100.0,100.0,100,1x35,2461,0.0,0.0
Endinet,871688700000002681,Generaal Schagenpad,5623LS,5623LS,EINDHOVEN,22,100.0,100.0,91,1x35,2686,0.0,0.0
Endinet,871688700000002681,Generaal Coenderslaan,5623LT,5623LT,EINDHOVEN,16,100.0,100.0,81,1x35,1840,0.0,0.0
Endinet,871688700000002681,Generaal Coenderslaan,5623LV,5623LV,EINDHOVEN,24,100.0,95.83,42,3x25,15411,54.17,33.33
Endinet,871688700000002681,Generaal Coenderslaan,5623LW,5623LW,EINDHOVEN,14,100.0,100.0,93,1x35,2114,28.57,21.43
Endinet,871688700000002681,Generaal Reyndersweg,5623LX,5623LX,EINDHOVEN,14,100.0,100.0,100,1x35,1729,28.57,21.43
Endinet,871688700000002681,Generaal Reyndersweg,5623LZ,5623LZ,EINDHOVEN,44,100.0,100.0,100,3x25,2988,11.36,11.36
Endinet,871688700000002681,Vlasserstraat,5623MA,5623MA,EINDHOVEN,28,100.0,100.0,89,1x35,1741,17.86,14.29
Endinet,871688700000002681,Vlasserstraat,5623MB,5623MB,EINDHOVEN,21,100.0,100.0,100,1x35,1841,4.76,4.76
Endinet,871688700000002681,Vlasserstraat,5623MC,5623MC,EINDHOVEN,17,100.0,100.0,88,1x35,2484,23.53,23.53
Endinet,871688700000002681,Vlasserstraat,5623MD,5623MD,EINDHOVEN,14,100.0,100.0,86,1x35,3265,7.14,7.14
Endinet,871688700000002681,Drosserstraat,5623MG,5623MG,EINDHOVEN,21,100.0,95.24,95,1x35,2206,4.76,4.76
Endinet,871688700000002681,Drosserstraat,5623MH,5623MH,EINDHOVEN,17,100.0,100.0,94,1x35,3475,17.65,11.76
Endinet,871688700000002681,Drosserstraat,5623MJ,5623MJ,EINDHOVEN,16,100.0,100.0,94,1x35,1397,0.0,0.0
Endinet,871688700000002681,Eckartseweg Noord,5623MN,5623MN,EINDHOVEN,20,95.0,100.0,70,1x35,3991,30.0,20.0
Endinet,871688700000002681,Eckartseweg Noord,5623MP,5623MP,EINDHOVEN,18,100.0,100.0,61,1x35,4040,16.67,11.11
Endinet,871688700000002681,John F Kennedylaan,5623MS,5623MT,EINDHOVEN,29,100.0,100.0,97,3x25,3332,17.24,13.79
Endinet,871688700000002681,Generaal Knooplaan,5623MV,5623MV,EINDHOVEN,18,100.0,100.0,100,3x25,1730,11.11,11.11
Endinet,871688700000002681,Generaal Knooplaan,5623MX,5623MX,EINDHOVEN,24,100.0,100.0,100,3x25,1349,8.33,8.33
Endinet,871688700000002681,Generaal Knooplaan,5623MZ,5623MZ,EINDHOVEN,17,100.0,100.0,94,3x25,4653,17.65,11.76
Endinet,871688700000002681,Hudsonlaan,5623NA,5623NA,EINDHOVEN,22,100.0,100.0,82,1x35,5379,4.55,0.0
Endinet,871688700000002681,Hudsonlaan,5623NB,5623NB,EINDHOVEN,17,100.0,100.0,94,1x35,1646,5.88,5.88
Endinet,871688700000002681,Hudsonlaan,5623NC,5623NC,EINDHOVEN,25,100.0,100.0,88,1x35,1511,0.0,0.0
Endinet,871688700000002681,Hudsonlaan,5623ND,5623ND,EINDHOVEN,24,100.0,100.0,92,1x35,1737,4.17,0.0
Endinet,871688700000002681,Hudsonlaan,5623NE,5623NE,EINDHOVEN,17,100.0,100.0,94,1x35,2094,0.0,0.0
Endinet,871688700000002681,Hudsonlaan,5623NG,5623NG,EINDHOVEN,17,100.0,94.12,88,1x35,3642,5.88,0.0
Endinet,871688700000002681,Hudsonlaan,5623NH,5623NH,EINDHOVEN,32,100.0,100.0,91,1x35,1688,3.13,3.13
Endinet,871688700000002681,Hudsonlaan,5623NJ,5623NJ,EINDHOVEN,30,100.0,100.0,83,1x35,3264,6.67,3.33
Endinet,871688700000002681,Hudsonlaan,5623NK,5623NK,EINDHOVEN,25,100.0,100.0,92,1x35,1776,4.0,4.0
Endinet,871688700000002681,Hudsonlaan,5623NL,5623NL,EINDHOVEN,33,100.0,100.0,91,1x35,3582,3.03,0.0
Endinet,871688700000002681,Hudsonlaan,5623NM,5623NM,EINDHOVEN,29,100.0,100.0,90,1x35,1454,3.45,0.0
Endinet,871688700000002681,Hudsonlaan,5623NN,5623NN,EINDHOVEN,28,100.0,96.43,93,1x35,3236,3.57,0.0
Endinet,871688700000002681,Hudsonlaan,5623NP,5623NP,EINDHOVEN,32,100.0,100.0,88,1x35,2115,15.63,12.5
Endinet,871688700000002681,Hudsonlaan,5623NR,5623NR,EINDHOVEN,30,100.0,100.0,93,1x35,3931,3.33,0.0
