net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Endinet,871688700000002681,Jan van der Heijdestraat,5621CK,5621CK,EINDHOVEN,25.0,100,100,84,1x35,2549,24,4
Endinet,871688700000002681,Jan van der Heijdestraat,5621CL,5621CL,EINDHOVEN,21.0,100,95,95,1x35,2610,10,5
Endinet,871688700000002681,Newtonplein,5621CM,5621CM,EINDHOVEN,19.0,100,100,89,1x35,2515,11,11
Endinet,871688700000002681,Newtonplein,5621CN,5621CP,EINDHOVEN,40.0,98,98,88,1x35,3139,23,8
Endinet,871688700000002681,Pieter Zeemanstraat,5621CR,5621CR,EINDHOVEN,15.0,100,100,67,1x35,3624,20,7
Endinet,871688700000002681,Pieter Zeemanstraat,5621CS,5621CS,EINDHOVEN,11.0,100,100,82,1x35,2678,0,0
Endinet,871688700000002681,Faradaystraat,5621CV,5621CV,EINDHOVEN,15.0,100,100,80,1x35,2079,13,0
Endinet,871688700000002681,Ohmstraat,5621CW,5621CW,EINDHOVEN,26.0,100,100,85,1x35,2075,8,8
Endinet,871688700000002681,Musschenbroekstraat,5621EA,5621EA,EINDHOVEN,19.0,100,100,89,1x35,3440,11,5
Endinet,871688700000002681,Musschenbroekstraat,5621EB,5621EB,EINDHOVEN,19.0,100,100,84,1x35,3159,11,5
Endinet,871688700000002681,Musschenbroekstraat,5621EC,5621EC,EINDHOVEN,23.0,96,100,100,1x35,3091,9,0
Endinet,871688700000002681,Musschenbroekstraat,5621ED,5621ED,EINDHOVEN,15.0,100,100,87,1x35,3188,13,13
Endinet,871688700000002681,Minckelersplein,5621EE,5621EE,EINDHOVEN,19.0,100,100,84,1x35,3498,16,11
Endinet,871688700000002681,Buijs Ballotstraat,5621EG,5621EG,EINDHOVEN,15.0,100,100,93,1x35,2647,0,0
Endinet,871688700000002681,Buijs Ballotstraat,5621EH,5621EH,EINDHOVEN,14.0,100,100,100,1x35,2045,0,0
Endinet,871688700000002681,Buijs Ballotstraat,5621EJ,5621EJ,EINDHOVEN,20.0,100,100,85,1x35,2717,20,5
Endinet,871688700000002681,Buijs Ballotstraat,5621EK,5621EL,EINDHOVEN,29.0,100,100,97,1x35,2831,17,7
Endinet,871688700000002681,Kamerlingh Onnesstraat,5621EM,5621EM,EINDHOVEN,14.0,100,100,100,1x35,3184,7,7
Endinet,871688700000002681,Kamerlingh Onnesstraat,5621EN,5621EP,EINDHOVEN,16.0,100,94,75,1x35,2650,25,19
Endinet,871688700000002681,Lorentzstraat,5621ER,5621ES,EINDHOVEN,25.0,96,100,88,1x35,3736,8,0
Endinet,871688700000002681,Lorentzstraat,5621ET,5621ET,EINDHOVEN,11.0,100,100,91,1x35,3596,18,0
Endinet,871688700000002681,Fultonplein,5621EV,5621EV,EINDHOVEN,16.0,100,100,94,1x35,2813,13,13
Endinet,871688700000002681,Franklinplein,5621GA,5621GB,EINDHOVEN,29.0,100,100,69,1x35,3333,14,7
Endinet,871688700000002681,Juliusstraat,5621GC,5621GC,EINDHOVEN,20.0,100,100,85,1x35,2669,5,5
Endinet,871688700000002681,Juliusstraat,5621GD,5621GD,EINDHOVEN,19.0,100,100,95,1x35,2543,11,0
Endinet,871688700000002681,Juliusstraat,5621GE,5621GE,EINDHOVEN,19.0,100,100,100,1x35,2894,11,11
Endinet,871688700000002681,1e Franklinstraat,5621GG,5621GG,EINDHOVEN,19.0,100,100,74,1x35,3183,32,16
Endinet,871688700000002681,Stevinstraat,5621GH,5621GH,EINDHOVEN,16.0,100,100,81,1x35,2510,19,6
Endinet,871688700000002681,Stevinstraat,5621GJ,5621GJ,EINDHOVEN,15.0,100,100,80,1x35,2825,0,0
Endinet,871688700000002681,Stevinstraat,5621GK,5621GK,EINDHOVEN,21.0,100,100,71,1x35,3423,10,5
Endinet,871688700000002681,2e Franklinstraat,5621GL,5621GL,EINDHOVEN,15.0,100,93,80,1x35,2520,13,0
Endinet,871688700000002681,2e Franklinstraat,5621GM,5621GM,EINDHOVEN,18.0,100,100,100,1x35,2233,11,6
Endinet,871688700000002681,Jan van der Bildtstraat,5621GN,5621GN,EINDHOVEN,11.0,100,100,100,1x35,2586,0,0
Endinet,871688700000002681,Jan van der Bildtstraat,5621GP,5621GP,EINDHOVEN,12.0,100,83,92,1x35,934,8,0
Endinet,871688700000002681,Stephensonstraat,5621GR,5621GR,EINDHOVEN,18.0,100,94,67,1x35,4013,17,17
Endinet,871688700000002681,Stephensonstraat,5621GS,5621GT,EINDHOVEN,28.0,100,100,89,1x35,2073,11,7
Endinet,871688700000002681,Stephensonstraat,5621GV,5621GW,EINDHOVEN,31.0,100,97,81,1x35,3889,19,16
Endinet,871688700000002681,Minckelersstraat,5621GX,5621GX,EINDHOVEN,14.0,100,100,93,1x35,2662,21,7
Endinet,871688700000002681,Wenckenbachstraat,5621HA,5621HA,EINDHOVEN,18.0,100,89,100,1x35,1253,67,72
Endinet,871688700000002681,Wenckenbachstraat,5621HB,5621HB,EINDHOVEN,19.0,100,100,89,1x35,3001,95,95
Endinet,871688700000002681,Voltastraat,5621HE,5621HE,EINDHOVEN,28.0,100,100,96,1x35,1879,100,100
Endinet,871688700000002681,Galvanistraat,5621HG,5621HG,EINDHOVEN,54.0,100,93,98,1x35,200,93,96
Endinet,871688700000002681,Baekelandplein,5621HH,5621HH,EINDHOVEN,24.0,100,100,96,1x35,4818,4,4
Endinet,871688700000002681,Edisonstraat,5621HJ,5621HJ,EINDHOVEN,18.0,100,100,83,1x35,2654,6,6
Endinet,871688700000002681,Edisonstraat,5621HK,5621HK,EINDHOVEN,15.0,100,100,60,1x35,2980,20,13
Endinet,871688700000002681,Edisonstraat,5621HL,5621HL,EINDHOVEN,24.0,100,96,75,1x35,4630,46,42
Endinet,871688700000002681,Edisonstraat,5621HM,5621HM,EINDHOVEN,17.0,100,94,76,1x35,11209,88,94
Endinet,871688700000002681,Edisonstraat,5621HN,5621HN,EINDHOVEN,12.0,100,100,75,1x35,3659,8,8
Endinet,871688700000002681,Edisonstraat,5621HP,5621HP,EINDHOVEN,11.0,100,100,100,1x35,1830,9,0
Endinet,871688700000002681,Edisonstraat,5621HR,5621HR,EINDHOVEN,16.0,100,94,88,1x35,2575,13,6
Endinet,871688700000002681,Edisonstraat,5621HS,5621HS,EINDHOVEN,26.0,100,96,77,1x35,4575,19,12
Endinet,871688700000002681,Edisonstraat,5621HT,5621HT,EINDHOVEN,43.0,100,98,67,3x25,3742,16,2
Endinet,871688700000002681,Edisonplein,5621HV,5621HV,EINDHOVEN,16.0,100,94,88,1x35,2456,13,13
Endinet,871688700000002681,Boschdijk,5621JA,5621JA,EINDHOVEN,65.0,100,98,86,1x35,4193,11,3
Endinet,871688700000002681,Boschdijk,5621JB,5621JB,EINDHOVEN,46.0,100,98,83,1x35,2732,9,0
Endinet,871688700000002681,Boschdijk,5621JC,5621JC,EINDHOVEN,21.0,100,100,52,1x35,4283,14,0
Endinet,871688700000002681,Boschdijk,5621JD,5621JD,EINDHOVEN,27.0,100,96,93,1x35,3277,15,4
Endinet,871688700000002681,Boschdijk,5621JE,5621JE,EINDHOVEN,16.0,100,100,100,1x35,1986,0,0
Endinet,871688700000002681,Kloosterdreef,5622AA,5622AA,EINDHOVEN,35.0,100,100,77,1x35,1191,71,69
Endinet,871688700000002681,Kloosterdreef,5622AB,5622AB,EINDHOVEN,25.0,100,100,40,1x35,11709,20,16
Endinet,871688700000002681,Kronehoefstraat,5622AC,5622AC,EINDHOVEN,44.0,100,98,52,3x25,9274,9,2
Endinet,871688700000002681,Frankrijkstraat,5622AD,5622AD,EINDHOVEN,22.0,95,100,50,1x35,4888,9,5
Endinet,871688700000002681,Frankrijkstraat,5622AE,5622AE,EINDHOVEN,22.0,100,100,45,1x35,6578,18,5
Endinet,871688700000002681,Frankrijkstraat,5622AG,5622AG,EINDHOVEN,30.0,100,97,70,1x35,3229,3,0
Endinet,871688700000002681,Frankrijkstraat,5622AH,5622AH,EINDHOVEN,26.0,96,100,46,1x35,4255,12,4
Endinet,871688700000002681,Robbenstraat,5622AJ,5622AK,EINDHOVEN,20.0,100,100,65,3x25,8670,5,0
Endinet,871688700000002681,Otterstraat,5622AL,5622AL,EINDHOVEN,16.0,100,100,75,3x25,7761,13,0
Endinet,871688700000002681,Wezelstraat,5622AM,5622AN,EINDHOVEN,21.0,100,100,57,1x35,3657,5,0
Endinet,871688700000002681,Molstraat,5622AP,5622AP,EINDHOVEN,19.0,100,100,95,1x35,2372,0,0
Endinet,871688700000002681,Fretstraat,5622AR,5622AR,EINDHOVEN,29.0,100,100,83,1x35,2784,24,21
Endinet,871688700000002681,Dasstraat,5622AS,5622AS,EINDHOVEN,13.0,100,100,62,1x35,3284,8,0
Endinet,871688700000002681,Hermelijnstraat,5622AT,5622AT,EINDHOVEN,11.0,100,100,64,1x35,2867,0,0
Endinet,871688700000002681,Fluwijnstraat,5622AV,5622AV,EINDHOVEN,34.0,100,97,74,1x35,3731,24,9
Endinet,871688700000002681,Pasqualinistraat,5622AW,5622AX,EINDHOVEN,25.0,96,100,48,3x25,7018,24,12
Endinet,871688700000002681,Runstraat,5622AZ,5622AZ,EINDHOVEN,14.0,100,100,71,1x35,3818,0,0
Endinet,871688700000002681,Van Thienenlaan,5622BA,5622BA,EINDHOVEN,20.0,100,90,95,1x35,2861,0,0
Endinet,871688700000002681,Van Thienenlaan,5622BB,5622BB,EINDHOVEN,19.0,100,100,79,1x35,3273,16,5
Endinet,871688700000002681,Van Thienenlaan,5622BC,5622BC,EINDHOVEN,37.0,100,92,100,1x35,1774,11,3
Endinet,871688700000002681,Van Thienenlaan,5622BD,5622BD,EINDHOVEN,37.0,100,95,100,1x35,1467,0,0
Endinet,871688700000002681,Van Thienenlaan,5622BE,5622BE,EINDHOVEN,31.0,100,97,94,1x35,2049,3,3
Endinet,871688700000002681,Van Pedestraat,5622BG,5622BG,EINDHOVEN,18.0,100,94,94,1x35,3057,0,0
Endinet,871688700000002681,Van Druyvesteinstraat,5622BH,5622BH,EINDHOVEN,20.0,100,100,80,1x35,3098,15,15
Endinet,871688700000002681,Van Poppelstraat,5622BJ,5622BJ,EINDHOVEN,22.0,100,100,95,1x35,2912,5,5
Endinet,871688700000002681,Thomas Vincidorstraat,5622BK,5622BK,EINDHOVEN,22.0,100,100,91,1x35,2774,0,0
Endinet,871688700000002681,Hoeimakerstraat,5622BL,5622BL,EINDHOVEN,20.0,100,100,100,1x35,2909,0,0
Endinet,871688700000002681,Mathys de Layenslaan,5622BM,5622BM,EINDHOVEN,26.0,92,100,92,1x35,3649,23,19
Endinet,871688700000002681,Mathys de Layenslaan,5622BN,5622BN,EINDHOVEN,14.0,100,100,100,1x35,3341,7,7
Endinet,871688700000002681,Mathys de Layenslaan,5622BP,5622BP,EINDHOVEN,15.0,100,100,87,1x35,3251,13,7
Endinet,871688700000002681,Jan Duikerlaan,5622BR,5622BR,EINDHOVEN,24.0,100,100,100,1x35,3366,13,0
Endinet,871688700000002681,Jan Duikerlaan,5622BS,5622BS,EINDHOVEN,28.0,96,100,96,1x35,3193,14,0
Endinet,871688700000002681,Eekhoornhof,5622BT,5622BT,EINDHOVEN,23.0,87,100,61,3x25,2941,17,13
Endinet,871688700000002681,Korenwolfstraat,5622BV,5622BV,EINDHOVEN,22.0,100,100,77,3x25,3796,9,5
Endinet,871688700000002681,Spoorwaterlaan,5622CA,5622CA,EINDHOVEN,25.0,100,96,76,1x35,3054,12,0
Endinet,871688700000002681,Spoorwaterlaan,5622CB,5622CB,EINDHOVEN,25.0,100,100,56,1x35,3517,12,8
Endinet,871688700000002681,Alard Du Hamelstraat,5622CC,5622CC,EINDHOVEN,47.0,100,100,87,1x35,4144,15,2
Endinet,871688700000002681,Alard Du Hamelstraat,5622CD,5622CD,EINDHOVEN,19.0,100,100,84,1x35,3252,26,16
Endinet,871688700000002681,Alard Du Hamelstraat,5622CE,5622CE,EINDHOVEN,11.0,100,100,91,1x35,4038,9,0
Endinet,871688700000002681,St Philomenastraat,5622CG,5622CG,EINDHOVEN,14.0,100,100,57,1x35,9530,29,14
Endinet,871688700000002681,Pastoor van Arsplein,5622CH,5622CH,EINDHOVEN,26.0,100,100,50,1x35,4486,23,12
Endinet,871688700000002681,Pastoor van Arsplein,5622CJ,5622CJ,EINDHOVEN,21.0,100,95,67,1x35,3324,19,10
Endinet,871688700000002681,Pastoor van Arslaan,5622CK,5622CL,EINDHOVEN,36.0,100,100,67,1x35,5484,3,3
Endinet,871688700000002681,Barrierweg,5622CM,5622CM,EINDHOVEN,22.0,100,100,50,1x35,4322,27,0
Endinet,871688700000002681,Barrierweg,5622CN,5622CN,EINDHOVEN,23.0,100,100,61,3x25,6512,43,13
Endinet,871688700000002681,Barrierweg,5622CP,5622CP,EINDHOVEN,28.0,100,96,86,1x35,3260,14,11
Endinet,871688700000002681,Barrierweg,5622CR,5622CR,EINDHOVEN,18.0,100,100,50,3x25,4668,17,0
Endinet,871688700000002681,Barrierweg,5622CS,5622CS,EINDHOVEN,21.0,100,100,67,1x35,4492,19,0
Endinet,871688700000002681,Barth van Bassenstraat,5622CT,5622CT,EINDHOVEN,10.0,100,100,60,1x35,5196,10,0
Endinet,871688700000002681,Van Vorststraat,5622CV,5622CV,EINDHOVEN,26.0,100,96,73,1x35,4360,8,4
Endinet,871688700000002681,Alard du Hamelplaats,5622CW,5622CW,EINDHOVEN,23.0,100,100,70,1x35,3879,4,0
Endinet,871688700000002681,Van Vorststraat,5622CX,5622DA,EINDHOVEN,29.0,100,100,79,1x35,2628,14,10
Endinet,871688700000002681,Menno van Coehoornlaan,5622DB,5622DB,EINDHOVEN,22.0,100,100,95,1x35,1622,5,5
Endinet,871688700000002681,Menno van Coehoornlaan,5622DC,5622DC,EINDHOVEN,21.0,100,100,81,1x35,1358,14,14
Endinet,871688700000002681,Menno van Coehoornlaan,5622DD,5622DD,EINDHOVEN,27.0,100,96,85,1x35,1616,4,4
Endinet,871688700000002681,Menno van Coehoornlaan,5622DE,5622DE,EINDHOVEN,37.0,100,97,92,1x35,2036,3,3
Endinet,871688700000002681,Cornelis Bloemaertstraat,5622EA,5622EA,EINDHOVEN,18.0,100,94,94,1x35,2990,11,11
Endinet,871688700000002681,Cornelis Bloemaertstraat,5622EB,5622EB,EINDHOVEN,20.0,100,100,80,1x35,2844,10,10
Endinet,871688700000002681,Cornelis Bloemaertstraat,5622EC,5622EC,EINDHOVEN,14.0,100,100,86,1x35,3224,0,0
Endinet,871688700000002681,Cornelis Bloemaertstraat,5622ED,5622ED,EINDHOVEN,19.0,100,100,63,1x35,3181,11,0
Endinet,871688700000002681,Cornelis Dankertsstraat,5622EE,5622EE,EINDHOVEN,16.0,100,100,100,1x35,2235,0,0
Endinet,871688700000002681,Cornelis de Vriendtstr,5622EG,5622EG,EINDHOVEN,14.0,100,100,100,1x35,3876,0,0
Endinet,871688700000002681,Cornelis de Vriendtstr,5622EH,5622EH,EINDHOVEN,14.0,100,100,100,1x35,3912,0,0
Endinet,871688700000002681,Hans Steenwinkelstraat,5622EJ,5622EJ,EINDHOVEN,16.0,100,100,94,1x35,3145,0,0
Endinet,871688700000002681,H Vredeman de Vriesstr,5622EK,5622EK,EINDHOVEN,22.0,100,100,91,1x35,3854,0,0
Endinet,871688700000002681,Hendrik de Keyzerlaan,5622EL,5622EL,EINDHOVEN,32.0,100,100,88,1x35,2864,0,0
Endinet,871688700000002681,Hendrik de Keyzerlaan,5622EM,5622EM,EINDHOVEN,28.0,100,100,82,1x35,3184,0,0
Endinet,871688700000002681,Hendrik de Keyzerlaan,5622EN,5622EN,EINDHOVEN,13.0,100,100,77,1x35,3737,8,0
Endinet,871688700000002681,Hendrik de Keyzerlaan,5622EP,5622EP,EINDHOVEN,12.0,100,100,83,1x35,3364,0,0
Endinet,871688700000002681,Hendrik de Keyzerlaan,5622ER,5622ER,EINDHOVEN,16.0,100,100,69,1x35,3868,13,0
Endinet,871688700000002681,2e Lieven de Keylaan,5622GA,5622GA,EINDHOVEN,10.0,100,100,100,1x35,2696,0,0
Endinet,871688700000002681,Hendrik de Keyzerplein,5622GB,5622GB,EINDHOVEN,21.0,100,100,95,1x35,2390,0,0
Endinet,871688700000002681,Hendrik de Keyzerplein,5622GC,5622GC,EINDHOVEN,22.0,100,100,86,1x35,3058,0,0
Endinet,871688700000002681,Zeger Reyerspad,5622GD,5622GD,EINDHOVEN,21.0,100,100,86,1x35,2142,0,0
Endinet,871688700000002681,1e Lieven de Keylaan,5622GE,5622GE,EINDHOVEN,25.0,100,100,88,1x35,2200,4,0
Endinet,871688700000002681,1e Lieven de Keylaan,5622GG,5622GG,EINDHOVEN,20.0,100,100,85,3x25,12143,30,5
Endinet,871688700000002681,Willem Rosestraat,5622GH,5622GH,EINDHOVEN,15.0,100,93,80,3x25,9674,7,7
Endinet,871688700000002681,De Greefstraat,5622GJ,5622GJ,EINDHOVEN,25.0,100,92,72,3x25,9516,28,20
Endinet,871688700000002681,Van der Hartstraat,5622GK,5622GK,EINDHOVEN,20.0,100,100,90,1x35,2705,5,0
Endinet,871688700000002681,Van der Hartstraat,5622GL,5622GL,EINDHOVEN,22.0,100,100,91,1x35,2975,14,9
Endinet,871688700000002681,Bleyslaan,5622GM,5622GM,EINDHOVEN,16.0,100,100,88,1x35,2341,6,0
Endinet,871688700000002681,Bleyslaan,5622GN,5622GN,EINDHOVEN,19.0,100,100,74,1x35,2664,16,11
Endinet,871688700000002681,Springerstraat,5622GP,5622GP,EINDHOVEN,20.0,100,100,100,1x35,2462,5,0
Endinet,871688700000002681,Springerstraat,5622GR,5622GR,EINDHOVEN,22.0,100,100,95,1x35,2080,5,0
Endinet,871688700000002681,Poelaertstraat,5622GS,5622GS,EINDHOVEN,12.0,100,100,67,1x35,2777,8,0
Endinet,871688700000002681,Van der Meystraat,5622GT,5622GT,EINDHOVEN,40.0,95,100,95,1x35,2236,15,13
Endinet,871688700000002681,Kromhoutstraat,5622GV,5622GV,EINDHOVEN,33.0,100,100,100,1x35,1747,0,0
Endinet,871688700000002681,Staalstraat,5622GW,5622GW,EINDHOVEN,33.0,100,100,94,1x35,1695,3,0
Endinet,871688700000002681,Outshoornstraat,5622GX,5622GX,EINDHOVEN,33.0,100,100,97,1x35,2007,6,3
Endinet,871688700000002681,Bleyslaan,5622GZ,5622GZ,EINDHOVEN,36.0,97,100,89,1x35,2500,97,97
Endinet,871688700000002681,Dr Berlagelaan,5622HA,5622HA,EINDHOVEN,18.0,100,100,72,1x35,3409,11,6
Endinet,871688700000002681,Dr Berlagelaan,5622HB,5622HB,EINDHOVEN,22.0,95,100,64,3x25,4458,27,14
Endinet,871688700000002681,Dr Berlagelaan,5622HC,5622HC,EINDHOVEN,18.0,94,100,78,1x35,3022,6,6
Endinet,871688700000002681,Dr Berlagelaan,5622HD,5622HD,EINDHOVEN,26.0,100,100,54,1x35,4332,19,0
Endinet,871688700000002681,Dr Berlagelaan,5622HE,5622HE,EINDHOVEN,16.0,100,100,94,1x35,2457,0,0
Endinet,871688700000002681,Dr Berlagelaan,5622HG,5622HG,EINDHOVEN,31.0,100,97,94,1x35,2547,0,0
Endinet,871688700000002681,Salomon de Braystraat,5622HH,5622HH,EINDHOVEN,15.0,100,100,73,1x35,2468,7,13
Endinet,871688700000002681,Salomon de Braystraat,5622HJ,5622HJ,EINDHOVEN,17.0,100,100,88,1x35,2844,12,6
Endinet,871688700000002681,Salomon de Braystraat,5622HK,5622HK,EINDHOVEN,17.0,94,100,88,1x35,3045,18,12
Endinet,871688700000002681,Hendrik Staetslaan,5622HL,5622HL,EINDHOVEN,32.0,100,100,100,1x35,2635,3,3
Endinet,871688700000002681,Hendrik Staetslaan,5622HM,5622HM,EINDHOVEN,29.0,100,97,72,1x35,7828,7,3
Endinet,871688700000002681,Hendrik Staetslaan,5622HN,5622HN,EINDHOVEN,23.0,100,100,83,1x35,4566,4,4
Endinet,871688700000002681,Claes Persoonslaan,5622HP,5622HP,EINDHOVEN,30.0,100,100,83,1x35,2236,13,10
Endinet,871688700000002681,Hortapad,5622HS,5622HT,EINDHOVEN,19.0,100,95,79,1x35,2219,21,21
Endinet,871688700000002681,Rijckwaertstraat,5622HV,5622HV,EINDHOVEN,17.0,100,100,94,1x35,2204,6,6
Endinet,871688700000002681,Jan van den Eyndestraat,5622HW,5622HW,EINDHOVEN,13.0,100,100,100,1x35,2356,15,8
Endinet,871688700000002681,Suyslaan,5622HX,5622HX,EINDHOVEN,17.0,100,100,94,1x35,2379,12,6
Endinet,871688700000002681,Daniel de Bliecklaan,5622HZ,5622HZ,EINDHOVEN,14.0,100,93,79,1x35,2297,0,0
Endinet,871688700000002681,Willem van Kesselstraat,5622JA,5622JA,EINDHOVEN,36.0,100,89,92,1x35,1932,3,0
Endinet,871688700000002681,Willem van Kesselstraat,5622JB,5622JB,EINDHOVEN,31.0,100,97,94,1x35,1559,6,3
Endinet,871688700000002681,Willem van Kesselstraat,5622JC,5622JC,EINDHOVEN,31.0,100,97,97,1x35,1517,3,3
Endinet,871688700000002681,Willem van Kesselstraat,5622JD,5622JD,EINDHOVEN,23.0,100,96,96,1x35,1434,0,0
Endinet,871688700000002681,De Waghemakerstraat,5622JE,5622JG,EINDHOVEN,39.0,100,100,72,1x35,2630,10,5
Endinet,871688700000002681,De Waghemakerstraat,5622JH,5622JH,EINDHOVEN,32.0,100,97,91,1x35,1738,9,3
Endinet,871688700000002681,De Waghemakerstraat,5622JJ,5622JJ,EINDHOVEN,33.0,100,100,97,1x35,1372,3,3
Endinet,871688700000002681,De Waghemakerstraat,5622JK,5622JK,EINDHOVEN,29.0,100,97,97,1x35,1672,7,3
Endinet,871688700000002681,De Waghemakerstraat,5622JL,5622JL,EINDHOVEN,30.0,100,97,93,1x35,1879,3,0
Endinet,871688700000002681,Van Bodeghemstraat,5622JM,5622JM,EINDHOVEN,22.0,100,100,91,1x35,2403,0,0
Endinet,871688700000002681,Van Bodeghemstraat,5622JN,5622JN,EINDHOVEN,14.0,100,100,93,1x35,2811,14,0
Endinet,871688700000002681,Pieter de Swartstraat,5622JP,5622JP,EINDHOVEN,26.0,100,100,96,1x35,2366,8,8
Endinet,871688700000002681,Hellenraadstraat,5622JR,5622JR,EINDHOVEN,22.0,100,100,91,1x35,3006,18,9
Endinet,871688700000002681,Jan van der Wegestraat,5622JS,5622JS,EINDHOVEN,10.0,100,100,70,1x35,2716,10,10
Endinet,871688700000002681,Van Vianenpad,5622JT,5622JT,EINDHOVEN,13.0,100,100,92,1x35,1427,0,0
Endinet,871688700000002681,Van Vianenpad,5622JV,5622JV,EINDHOVEN,13.0,100,92,100,1x35,1087,8,8
Endinet,871688700000002681,Van Vianenpad,5622JW,5622JW,EINDHOVEN,13.0,100,100,92,1x35,1112,8,0
Endinet,871688700000002681,Judas Taddeusplein,5622JX,5622JX,EINDHOVEN,37.0,100,100,97,1x35,2656,11,0
Endinet,871688700000002681,Van der Werffstraat,5622KA,5622KA,EINDHOVEN,23.0,100,100,52,1x35,3756,13,0
Endinet,871688700000002681,Van der Werffstraat,5622KB,5622KD,EINDHOVEN,39.0,100,100,69,1x35,3724,15,8
Endinet,871688700000002681,Rutger van Keulenpad,5622KE,5622KH,EINDHOVEN,34.0,100,100,82,1x35,3157,6,0
Endinet,871688700000002681,Willem de Bruynstraat,5622KJ,5622KJ,EINDHOVEN,64.0,100,100,77,1x35,3462,14,3
Endinet,871688700000002681,Jan Heynslaan,5622KK,5622KK,EINDHOVEN,30.0,100,100,87,1x35,2905,7,3
Endinet,871688700000002681,Jan Heynslaan,5622KL,5622KL,EINDHOVEN,26.0,100,100,69,1x35,6432,8,4
Endinet,871688700000002681,Jan Heynslaan,5622KM,5622KM,EINDHOVEN,31.0,100,100,77,1x35,4260,29,3
Endinet,871688700000002681,Van Norenburchstraat,5622KN,5622KN,EINDHOVEN,22.0,100,100,86,1x35,3369,9,0
Endinet,871688700000002681,Van Norenburchstraat,5622KP,5622KP,EINDHOVEN,22.0,100,100,73,1x35,3413,23,0
Endinet,871688700000002681,Drijffhoutstraat,5622KR,5622KR,EINDHOVEN,29.0,100,100,69,1x35,2926,17,7
Endinet,871688700000002681,Van der Helmstraat,5622KS,5622KS,EINDHOVEN,22.0,100,100,82,1x35,3090,5,0
Endinet,871688700000002681,Van der Helmstraat,5622KT,5622KT,EINDHOVEN,20.0,100,100,95,1x35,3229,10,5
Endinet,871688700000002681,Elias Boumanstraat,5622KV,5622KV,EINDHOVEN,22.0,100,100,95,1x35,2122,9,0
Endinet,871688700000002681,Elias Boumanstraat,5622KW,5622KW,EINDHOVEN,21.0,100,100,86,1x35,2294,10,10
Endinet,871688700000002681,Tonnaerstraat,5622KX,5622KZ,EINDHOVEN,127.0,100,100,94,1x35,2934,22,2
Endinet,871688700000002681,Hamsterstraat,5622LA,5622MA,EINDHOVEN,29.0,100,100,72,1x35,4364,7,3
Endinet,871688700000002681,Dr Cuyperslaan,5622MB,5622MB,EINDHOVEN,15.0,100,100,93,1x35,2946,7,0
Endinet,871688700000002681,Europalaan,5622NA,5622NC,EINDHOVEN,23.0,100,100,57,1x35,7452,26,17
Endinet,871688700000002681,De Greide,5622ND,5622ND,EINDHOVEN,24.0,100,100,54,3x25,1952,0,0
Endinet,871688700000002681,De Greide,5622NE,5622NE,EINDHOVEN,24.0,100,96,54,1x35,1806,13,4
Endinet,871688700000002681,De Greide,5622NG,5622NG,EINDHOVEN,20.0,100,100,80,1x35,2073,5,5
Endinet,871688700000002681,De Greide,5622NH,5622PB,EINDHOVEN,31.0,97,100,58,1x35,4967,19,3
Endinet,871688700000002681,Boschdijk,5622PC,5622PC,EINDHOVEN,28.0,100,100,50,1x35,6344,25,18
Endinet,871688700000002681,Boschdijk,5622PD,5622PD,EINDHOVEN,22.0,100,100,82,1x35,3044,27,23
Endinet,871688700000002681,Boschdijk,5622PE,5622PE,EINDHOVEN,26.0,100,100,85,1x35,2924,15,8
Endinet,871688700000002681,Keldermansstraat,5622PG,5622PG,EINDHOVEN,23.0,100,100,87,1x35,3214,4,4
Endinet,871688700000002681,Keldermansstraat,5622PH,5622PH,EINDHOVEN,15.0,100,93,93,1x35,2783,0,0
Endinet,871688700000002681,Keldermansstraat,5622PJ,5622PJ,EINDHOVEN,27.0,100,100,100,1x35,3276,0,0
Endinet,871688700000002681,Keldermansstraat,5622PK,5622PK,EINDHOVEN,19.0,100,100,100,1x35,2941,0,0
Endinet,871688700000002681,Willem van Noortlaan,5622PL,5622PL,EINDHOVEN,40.0,100,3,95,1x35,3325,95,0
Endinet,871688700000002681,Pauluskerkplein,5622PM,5622PM,EINDHOVEN,37.0,100,100,100,1x35,2922,8,3
Endinet,871688700000002681,Pauluskerkplein,5622PN,5622PN,EINDHOVEN,37.0,100,100,100,1x35,2975,0,0
Endinet,871688700000002681,Pauluskerkplein,5622PP,5622PP,EINDHOVEN,72.0,100,100,96,1x35,3344,6,6
Endinet,871688700000002681,Europalaan,5623AA,5623AA,EINDHOVEN,21.0,100,100,86,1x35,2169,38,38
Endinet,871688700000002681,Kaakstraat,5623AC,5623AC,EINDHOVEN,28.0,100,100,100,3x25,2118,4,4
Endinet,871688700000002681,Kaakstraat,5623AD,5623AD,EINDHOVEN,20.0,100,100,95,1x35,2079,10,5
Endinet,871688700000002681,Kaarderstraat,5623AE,5623AE,EINDHOVEN,31.0,97,100,97,1x35,2983,6,3
Endinet,871688700000002681,Kaarderstraat,5623AG,5623AG,EINDHOVEN,18.0,100,100,89,1x35,2112,11,6
Endinet,871688700000002681,Spoelerstraat,5623AH,5623AH,EINDHOVEN,17.0,100,100,88,1x35,1994,0,0
