net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Endinet,871688700000002681,Pastoor Petersstraat,5612WE,5612WE,EINDHOVEN,12,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,871688700000002681,Pastoor Petersstraat,5612WE,5612WG,EINDHOVEN,16,100.0,100.0,,3x25,1699.63,0.0,0.0
Endinet,871688700000002681,Pastoor Petersstraat,5612WG,5612WH,EINDHOVEN,18,100.0,100.0,,3x25,2455.72,0.0,0.0
Endinet,871688700000002681,Pastoor Petersstraat,5612WH,5612WN,EINDHOVEN,34,100.0,100.0,,1x35,2276.5,0.0,0.0
Endinet,871688700000002681,Hemelrijken,5612WN,5612WP,EINDHOVEN,12,100.0,100.0,,3x50,1654.83,0.0,0.0
Endinet,871688700000002681,Hemelrijken,5612WP,5612WP,EINDHOVEN,11,100.0,100.0,,3x25,0.0,0.0,0.0
Endinet,871688700000002681,Hemelrijken,5612WP,5612WR,EINDHOVEN,48,100.0,100.0,,3x35,1769.44,0.0,0.0
Endinet,871688700000002681,Hemelrijken,5612WR,5612WS,EINDHOVEN,31,100.0,100.0,,1x35,2059.61,6.45,0.0
Endinet,871688700000002681,Hemelrijken,5612WS,5613AA,EINDHOVEN,20,100.0,100.0,,1x35,4793.85,0.0,0.0
Endinet,871688700000002681,Fuutlaan,5613AA,5613AA,EINDHOVEN,12,100.0,100.0,,1x35,4267.5,0.0,0.0
Endinet,871688700000002681,Fuutlaan,5613AA,5613AC,EINDHOVEN,11,100.0,100.0,,3x50,5557.27,9.09,0.0
Endinet,871688700000002681,Uiverlaan,5613AC,5613AC,EINDHOVEN,11,100.0,100.0,,3x25,0.0,0.0,0.0
Endinet,871688700000002681,Uiverlaan,5613AC,5613AD,EINDHOVEN,10,100.0,100.0,,3x25,5780.3,20.0,0.0
Endinet,871688700000002681,Lijsterlaan,5613AD,5613AE,EINDHOVEN,11,100.0,100.0,,3x25,3126.91,27.27,0.0
Endinet,871688700000002681,Lijsterlaan,5613AE,5613AE,EINDHOVEN,11,100.0,100.0,,1x35,5165.18,0.0,0.0
Endinet,871688700000002681,Lijsterlaan,5613AE,5613AG,EINDHOVEN,14,100.0,100.0,,3x35,4993.71,0.0,0.0
Endinet,871688700000002681,Leeuweriklaan,5613AG,5613AH,EINDHOVEN,12,100.0,100.0,,3x25,5936.75,25.0,0.0
Endinet,871688700000002681,Koekoeklaan,5613AH,5613AJ,EINDHOVEN,11,100.0,100.0,,3x25,3597.73,18.18,0.0
Endinet,871688700000002681,Koekoeklaan,5613AJ,5613AK,EINDHOVEN,13,100.0,100.0,,3x25,5828.77,0.0,0.0
Endinet,871688700000002681,Merellaan,5613AK,5613AL,EINDHOVEN,10,100.0,100.0,,3x25,5362.3,20.0,0.0
Endinet,871688700000002681,Merellaan,5613AL,5613AM,EINDHOVEN,10,100.0,100.0,,3x25,4299.8,60.0,0.0
Endinet,871688700000002681,Parklaan,5613BA,5613BA,EINDHOVEN,10,100.0,100.0,,3x25,2085.5,30.0,0.0
Endinet,871688700000002681,Parklaan,5613BA,5613BC,EINDHOVEN,11,90.91,100.0,,3x25,9672.82,0.0,0.0
Endinet,871688700000002681,Parklaan,5613BC,5613BE,EINDHOVEN,10,100.0,100.0,,3x25,4032.1,30.0,0.0
Endinet,871688700000002681,Parklaan,5613BE,5613BG,EINDHOVEN,11,100.0,100.0,,3x25,15620.27,18.18,0.0
Endinet,871688700000002681,Parklaan,5613BG,5613BJ,EINDHOVEN,10,100.0,100.0,,3x25,12771.4,10.0,0.0
Endinet,871688700000002681,Kievitlaan,5613BJ,5613BJ,EINDHOVEN,10,100.0,100.0,,1x35,5809.3,30.0,0.0
Endinet,871688700000002681,Kievitlaan,5613BJ,5613BL,EINDHOVEN,13,100.0,100.0,,3x25,3400.0,0.0,0.0
Endinet,871688700000002681,Goorstraat,5613BL,5613BM,EINDHOVEN,11,100.0,100.0,,3x25,2388.36,27.27,0.0
Endinet,871688700000002681,Goorstraat,5613BM,5613BN,EINDHOVEN,11,100.0,81.82,,3x25,2512.0,27.27,0.0
Endinet,871688700000002681,Zandstraat,5613BN,5613BP,EINDHOVEN,12,91.67,100.0,,3x25,3458.83,16.67,0.0
Endinet,871688700000002681,Pluvierlaan,5613BR,5613BR,EINDHOVEN,10,100.0,100.0,,3x25,1282.7,30.0,0.0
Endinet,871688700000002681,Meerkollaan,5613BS,5613BX,EINDHOVEN,27,100.0,100.0,,1x35,6535.01,0.0,0.0
Endinet,871688700000002681,Rietvinkstraat,5613BX,5613BX,EINDHOVEN,11,100.0,100.0,,1x35,3349.0,18.18,0.0
Endinet,871688700000002681,Rietvinkstraat,5613BX,5613BZ,EINDHOVEN,14,100.0,100.0,,3x25,3627.64,7.14,0.0
Endinet,871688700000002681,Sniphof,5613BZ,5613CA,EINDHOVEN,10,100.0,100.0,,3x25,5483.1,0.0,0.0
Endinet,871688700000002681,Fazantlaan,5613CA,5613CB,EINDHOVEN,10,100.0,100.0,,3x25,14164.2,0.0,0.0
Endinet,871688700000002681,Fazantlaan,5613CB,5613CD,EINDHOVEN,10,100.0,100.0,,3x25,4061.7,30.0,0.0
Endinet,871688700000002681,Reigerlaan,5613CD,5613CE,EINDHOVEN,12,100.0,100.0,,3x25,4733.33,8.33,0.0
Endinet,871688700000002681,Eksterlaan,5613CE,5613CG,EINDHOVEN,15,100.0,100.0,,3x25,2065.13,0.0,0.0
Endinet,871688700000002681,Pauwlaan,5613CG,5613CH,EINDHOVEN,12,100.0,100.0,,3x25,4402.25,33.33,0.0
Endinet,871688700000002681,Pauwlaan,5613CH,5613CJ,EINDHOVEN,10,100.0,100.0,,3x25,4320.7,60.0,0.0
Endinet,871688700000002681,Pelikaanlaan,5613CJ,5613CL,EINDHOVEN,12,100.0,100.0,,3x25,4084.42,16.67,0.0
Endinet,871688700000002681,Zilvermeeuwlaan,5613CL,5613CM,EINDHOVEN,10,100.0,50.0,,3x25,5295.4,30.0,0.0
Endinet,871688700000002681,Nachtegaallaan,5613CM,5613CN,EINDHOVEN,14,100.0,85.71,,3x25,4723.14,7.14,0.0
Endinet,871688700000002681,Vinkenhofje,5613CN,5613DA,EINDHOVEN,61,100.0,100.0,,3x25,1886.16,1.64,0.0
Endinet,871688700000002681,Tongelresestraat,5613DA,5613DA,EINDHOVEN,10,100.0,100.0,,1x35,10867.9,10.0,0.0
Endinet,871688700000002681,Tongelresestraat,5613DB,5613DB,EINDHOVEN,10,100.0,100.0,,1x35,598.0,0.0,0.0
Endinet,871688700000002681,Tongelresestraat,5613DB,5613DC,EINDHOVEN,14,92.86,100.0,,3x25,3089.21,14.29,0.0
Endinet,871688700000002681,Tongelresestraat,5613DC,5613DD,EINDHOVEN,20,100.0,100.0,,1x35,6571.35,5.0,0.0
Endinet,871688700000002681,Tongelresestraat,5613DD,5613DE,EINDHOVEN,18,100.0,100.0,,1x35,4261.44,5.56,0.0
Endinet,871688700000002681,Tongelresestraat,5613DE,5613DG,EINDHOVEN,11,100.0,100.0,,3x25,2993.09,18.18,0.0
Endinet,871688700000002681,Tongelresestraat,5613DG,5613DG,EINDHOVEN,10,100.0,90.0,,3x25,35743.3,30.0,0.0
Endinet,871688700000002681,Kanaaldijk-Noord,5613DH,5613DH,EINDHOVEN,10,100.0,100.0,,1x35,22623.1,20.0,0.0
Endinet,871688700000002681,Kanaaldijk-Noord,5613DH,5613DJ,EINDHOVEN,22,100.0,100.0,,3x63,11726.82,13.64,0.0
Endinet,871688700000002681,Ruysdaelbaan,5613DJ,5613DK,EINDHOVEN,21,100.0,100.0,,1x35,2885.33,4.76,0.0
Endinet,871688700000002681,Ruysdaelbaan,5613DK,5613DL,EINDHOVEN,15,100.0,100.0,,1x35,2582.8,0.0,0.0
Endinet,871688700000002681,Tongelresestraat,5613DM,5613DM,EINDHOVEN,25,96.0,100.0,,3x25,2286.64,0.0,0.0
Endinet,871688700000002681,Tongelresestraat,5613DM,5613DN,EINDHOVEN,38,100.0,97.37,,3x25,3031.5,2.63,0.0
Endinet,871688700000002681,Tongelresestraat,5613DN,5613DN,EINDHOVEN,10,100.0,100.0,,1x35,5888.2,40.0,0.0
Endinet,871688700000002681,Tongelresestraat,5613DP,5613DP,EINDHOVEN,10,100.0,100.0,,1x35,5372.0,0.0,0.0
Endinet,871688700000002681,Tongelresestraat,5613DP,5613DR,EINDHOVEN,10,100.0,100.0,,3x50,6052.3,80.0,0.0
Endinet,871688700000002681,Tongelresestraat,5613DR,5613DR,EINDHOVEN,19,100.0,100.0,,1x25,2273.37,5.26,0.0
Endinet,871688700000002681,Tongelresestraat,5613DR,5613DS,EINDHOVEN,18,100.0,100.0,,3x25,1789.11,33.33,0.0
Endinet,871688700000002681,Tongelresestraat,5613DS,5613DT,EINDHOVEN,30,100.0,96.67,,1x35,2272.8,3.33,0.0
Endinet,871688700000002681,Tongelresestraat,5613DT,5613DV,EINDHOVEN,11,100.0,100.0,,1x35,7904.64,9.09,0.0
Endinet,871688700000002681,Tongelresestraat,5613DV,5613DV,EINDHOVEN,18,100.0,100.0,,1x35,13696.06,0.0,0.0
Endinet,871688700000002681,Tongelresestraat,5613DV,5613DV,EINDHOVEN,11,100.0,100.0,,3x25,25565.73,18.18,0.0
Endinet,871688700000002681,Willem v Konijnenburgln,5613DW,5613DX,EINDHOVEN,10,100.0,90.0,,3x25,23003.5,10.0,0.0
Endinet,871688700000002681,Ruysdaelbaan,5613DX,5613DX,EINDHOVEN,11,100.0,100.0,,3x25,17232.64,9.09,0.0
Endinet,871688700000002681,Ruysdaelbaan,5613DX,5613EA,EINDHOVEN,27,100.0,100.0,,3x50,7022.7,7.41,0.0
Endinet,871688700000002681,Treurenburgstraat,5613EA,5613EA,EINDHOVEN,10,100.0,100.0,,1x35,5373.2,10.0,0.0
Endinet,871688700000002681,Treurenburgstraat,5613EA,5613EB,EINDHOVEN,14,100.0,100.0,,3x25,4121.14,14.29,0.0
Endinet,871688700000002681,Valklaan,5613EC,5613ED,EINDHOVEN,15,100.0,100.0,,1x25,3477.0,13.33,0.0
Endinet,871688700000002681,Sperwerlaan,5613ED,5613EE,EINDHOVEN,10,100.0,100.0,,1x35,4198.5,20.0,0.0
Endinet,871688700000002681,Sperwerlaan,5613EE,5613EG,EINDHOVEN,16,100.0,100.0,,1x35,3894.31,6.25,0.0
Endinet,871688700000002681,Roeklaan,5613EG,5613EJ,EINDHOVEN,10,100.0,100.0,,3x35,3054.0,20.0,0.0
Endinet,871688700000002681,Gaailaan,5613EJ,5613EK,EINDHOVEN,10,100.0,80.0,,1x35,3191.4,20.0,0.0
Endinet,871688700000002681,Patrijsstraat,5613EK,5613EL,EINDHOVEN,22,95.45,100.0,,1x35,2399.77,4.55,0.0
Endinet,871688700000002681,Dommelhoefstraat,5613EL,5613EL,EINDHOVEN,10,100.0,100.0,,1x35,3485.7,10.0,0.0
Endinet,871688700000002681,Dommelhoefstraat,5613EL,5613EM,EINDHOVEN,23,100.0,100.0,,3x25,6287.7,21.74,0.0
Endinet,871688700000002681,Dommelhoefstraat,5613EM,5613EN,EINDHOVEN,13,100.0,100.0,,1x35,5679.23,30.77,0.0
Endinet,871688700000002681,Lakerstraat,5613EN,5613EP,EINDHOVEN,15,100.0,100.0,,1x35,5822.87,6.67,0.0
Endinet,871688700000002681,Lakerstraat,5613EP,5613ER,EINDHOVEN,11,90.91,100.0,,3x25,2044.64,0.0,0.0
Endinet,871688700000002681,Lakerstraat,5613ER,5613ES,EINDHOVEN,20,100.0,100.0,,1x35,3482.75,5.0,0.0
Endinet,871688700000002681,Lakerstraat,5613ES,5613ES,EINDHOVEN,10,100.0,100.0,,3x25,1021.4,20.0,0.0
Endinet,871688700000002681,Lakerstraat,5613ES,5613ET,EINDHOVEN,15,100.0,93.33,,3x25,3887.0,6.67,0.0
Endinet,871688700000002681,Kwartelstraat,5613ET,5613EV,EINDHOVEN,10,100.0,100.0,,3x25,2122.1,80.0,0.0
Endinet,871688700000002681,Buizerdhof,5613EV,5613EV,EINDHOVEN,10,100.0,100.0,,3x25,5141.4,90.0,0.0
Endinet,871688700000002681,Buizerdhof,5613EW,5613EW,EINDHOVEN,10,100.0,100.0,,3x25,2283.0,90.0,0.0
Endinet,871688700000002681,Buizerdhof,5613EW,5613EW,EINDHOVEN,10,100.0,100.0,,3x25,1835.4,90.0,0.0
Endinet,871688700000002681,Dommelhoefstraat,5613EX,5613EX,EINDHOVEN,26,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,871688700000002681,Dommelhoefstraat,5613EX,5613GA,EINDHOVEN,41,100.0,100.0,,3x50,2211.85,0.0,0.0
Endinet,871688700000002681,Jeroen Boschlaan,5613GA,5613GA,EINDHOVEN,10,100.0,90.0,,1x35,9106.4,10.0,0.0
Endinet,871688700000002681,Jeroen Boschlaan,5613GB,5613GB,EINDHOVEN,30,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,871688700000002681,Jeroen Boschlaan,5613GB,5613GC,EINDHOVEN,16,100.0,100.0,,3x25,2113.98,6.25,0.0
Endinet,871688700000002681,Jeroen Boschlaan,5613GC,5613GD,EINDHOVEN,25,100.0,100.0,,1x35,3240.95,16.0,0.0
Endinet,871688700000002681,Jeroen Boschlaan,5613GD,5613GE,EINDHOVEN,28,100.0,100.0,,1x35,2961.29,0.0,0.0
Endinet,871688700000002681,Eeckhoutstraat,5613GE,5613GG,EINDHOVEN,22,100.0,100.0,,1x35,2159.91,4.55,0.0
Endinet,871688700000002681,Jacob Marisplein,5613GH,5613GJ,EINDHOVEN,10,100.0,100.0,,1x35,1144.8,0.0,0.0
Endinet,871688700000002681,Veestraat,5613GJ,5613GK,EINDHOVEN,13,100.0,76.92,,3x25,2529.38,0.0,0.0
Endinet,871688700000002681,Aelbert Cuypstraat,5613GK,5613GL,EINDHOVEN,23,100.0,91.3,,3x25,2282.26,0.0,0.0
Endinet,871688700000002681,Mesdagstraat,5613GL,5613GM,EINDHOVEN,14,100.0,100.0,,3x25,1654.64,7.14,0.0
Endinet,871688700000002681,Mesdagstraat,5613GM,5613GP,EINDHOVEN,42,100.0,97.62,,3x25,1983.31,0.0,0.0
Endinet,871688700000002681,Van Ostadestraat,5613GP,5613HA,EINDHOVEN,22,100.0,100.0,,3x25,2995.91,4.55,0.0
Endinet,871688700000002681,Abraham v Diepenbeeckstr,5613HA,5613HB,EINDHOVEN,21,100.0,100.0,,1x35,2657.14,4.76,0.0
Endinet,871688700000002681,Abraham v Diepenbeeckstr,5613HB,5613HC,EINDHOVEN,21,100.0,100.0,,1x35,1821.29,4.76,0.0
Endinet,871688700000002681,Rembrandtplein,5613HD,5613HD,EINDHOVEN,21,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,871688700000002681,Rembrandtplein,5613HD,5613HE,EINDHOVEN,24,100.0,100.0,,1x35,2383.58,12.5,0.0
Endinet,871688700000002681,Theodoor van Thuldenstr,5613HE,5613HG,EINDHOVEN,19,100.0,100.0,,1x35,2346.32,10.53,0.0
Endinet,871688700000002681,Theodoor van Thuldenstr,5613HG,5613HH,EINDHOVEN,30,100.0,100.0,,1x35,1957.25,10.0,0.0
Endinet,871688700000002681,Terwestenstraat,5613HJ,5613HJ,EINDHOVEN,21,100.0,100.0,,1x25,2569.05,0.0,0.0
Endinet,871688700000002681,Hobbemastraat,5613HK,5613HK,EINDHOVEN,14,100.0,100.0,,1x35,4052.83,7.14,0.0
Endinet,871688700000002681,Hobbemastraat,5613HK,5613HL,EINDHOVEN,11,100.0,100.0,,3x25,3833.18,9.09,0.0
Endinet,871688700000002681,Hobbemastraat,5613HL,5613HM,EINDHOVEN,30,100.0,100.0,,3x25,3719.43,6.67,0.0
Endinet,871688700000002681,Gerard Doustraat,5613HM,5613HN,EINDHOVEN,28,100.0,100.0,,1x35,2853.43,0.0,0.0
Endinet,871688700000002681,Gerard Doustraat,5613HN,5613JA,EINDHOVEN,12,100.0,91.67,,1x35,2649.08,0.0,0.0
Endinet,871688700000002681,Kempensebaan,5613JA,5613JB,EINDHOVEN,12,100.0,100.0,,3x25,2333.58,0.0,0.0
Endinet,871688700000002681,Kempensebaan,5613JB,5613JC,EINDHOVEN,21,100.0,100.0,,3x50,2857.24,4.76,0.0
Endinet,871688700000002681,Kempensebaan,5613JC,5613JD,EINDHOVEN,16,100.0,100.0,,1x35,4973.31,0.0,0.0
Endinet,871688700000002681,Kempensebaan,5613JD,5613JE,EINDHOVEN,18,100.0,100.0,,3x63,2791.5,0.0,0.0
Endinet,871688700000002681,Kempensebaan,5613JG,5613JG,EINDHOVEN,16,100.0,100.0,,1x25,2645.0,6.25,0.0
Endinet,871688700000002681,Kempensebaan,5613JG,5613JH,EINDHOVEN,14,100.0,100.0,,3x25,1971.5,7.14,0.0
Endinet,871688700000002681,Vincent van Goghstraat,5613JJ,5613JJ,EINDHOVEN,11,100.0,100.0,,1x25,1917.78,0.0,0.0
Endinet,871688700000002681,Vincent van Goghstraat,5613JJ,5613JK,EINDHOVEN,32,100.0,100.0,,1x35,2574.94,6.25,0.0
Endinet,871688700000002681,Vincent van Goghstraat,5613JK,5613JL,EINDHOVEN,10,100.0,100.0,,3x25,2130.78,20.0,0.0
Endinet,871688700000002681,Antoon Derkinderenstraat,5613JL,5613JM,EINDHOVEN,11,100.0,100.0,,1x35,1435.09,36.36,0.0
Endinet,871688700000002681,Antoon Derkinderenstraat,5613JM,5613JN,EINDHOVEN,22,100.0,100.0,,1x35,1581.36,22.73,0.0
Endinet,871688700000002681,Jan van Goyenstraat,5613JN,5613JP,EINDHOVEN,18,100.0,100.0,,1x35,2541.28,0.0,0.0
Endinet,871688700000002681,Jan van Goyenstraat,5613JP,5613JR,EINDHOVEN,12,100.0,100.0,,1x35,2806.75,8.33,0.0
Endinet,871688700000002681,Rubensstraat,5613JR,5613JS,EINDHOVEN,17,100.0,100.0,,1x35,2707.59,11.76,0.0
Endinet,871688700000002681,Rubensstraat,5613JS,5613JT,EINDHOVEN,10,100.0,100.0,,3x25,2718.3,20.0,0.0
Endinet,871688700000002681,Rubensstraat,5613JT,5613JV,EINDHOVEN,18,100.0,100.0,,3x25,1910.27,5.56,0.0
Endinet,871688700000002681,Rubensstraat,5613JV,5613JZ,EINDHOVEN,38,100.0,100.0,,1x35,2688.68,2.63,0.0
Endinet,871688700000002681,Crabethstraat,5613JZ,5613KA,EINDHOVEN,14,100.0,100.0,,1x35,3315.5,14.29,0.0
Endinet,871688700000002681,Pieter Breughelstraat,5613KA,5613KB,EINDHOVEN,15,100.0,100.0,,1x35,3430.6,0.0,0.0
Endinet,871688700000002681,Pieter Breughelstraat,5613KB,5613KC,EINDHOVEN,24,100.0,100.0,,1x35,3697.79,4.17,0.0
Endinet,871688700000002681,Bosboomstraat,5613KC,5613KD,EINDHOVEN,18,100.0,100.0,,1x35,2808.06,0.0,0.0
Endinet,871688700000002681,Bosboomstraat,5613KD,5613KE,EINDHOVEN,20,100.0,100.0,,1x35,3276.9,15.0,0.0
Endinet,871688700000002681,Bosboomstraat,5613KE,5613KG,EINDHOVEN,18,100.0,100.0,,3x25,2465.56,0.0,0.0
Endinet,871688700000002681,Bosboomstraat,5613KG,5613KL,EINDHOVEN,11,100.0,100.0,,3x25,2587.91,0.0,0.0
Endinet,871688700000002681,Klein Tongelrepad,5613KL,5613KP,EINDHOVEN,10,100.0,100.0,,3x25,2475.7,10.0,0.0
Endinet,871688700000002681,Paulus Potterstraat,5613KR,5613KS,EINDHOVEN,27,100.0,100.0,,1x35,1890.52,0.0,0.0
Endinet,871688700000002681,Paulus Potterstraat,5613KS,5613KT,EINDHOVEN,29,100.0,89.66,,1x35,4903.66,6.9,0.0
Endinet,871688700000002681,Frans Halsstraat,5613KT,5613KV,EINDHOVEN,18,100.0,100.0,,1x35,3169.72,0.0,0.0
Endinet,871688700000002681,Frans Halsstraat,5613KV,5613KW,EINDHOVEN,18,100.0,100.0,,3x25,2390.56,0.0,0.0
Endinet,871688700000002681,Frans Halsstraat,5613KW,5613KX,EINDHOVEN,19,100.0,100.0,,1x35,2639.84,5.26,0.0
Endinet,871688700000002681,Wouwermanstraat,5613KZ,5613KZ,EINDHOVEN,11,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,871688700000002681,Wouwermanstraat,5613KZ,5613LB,EINDHOVEN,10,100.0,100.0,,3x25,19860.0,10.0,0.0
Endinet,871688700000002681,Lucas Gasselstraat,5613LB,5613LC,EINDHOVEN,10,100.0,100.0,,3x80,2336.5,0.0,0.0
Endinet,871688700000002681,Gabriel Metsulaan,5613LC,5613LC,EINDHOVEN,10,100.0,100.0,,1x35,22743.4,20.0,0.0
Endinet,871688700000002681,Gabriel Metsulaan,5613LD,5613LD,EINDHOVEN,15,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,871688700000002681,Gabriel Metsulaan,5613LD,5613LH,EINDHOVEN,10,100.0,100.0,,3x25,18790.6,10.0,0.0
Endinet,871688700000002681,Dirk Boutslaan,5613LH,5613LJ,EINDHOVEN,10,100.0,100.0,,3x50,10413.5,30.0,0.0
Endinet,871688700000002681,van Wassenhovestraat,5613LJ,5613LK,EINDHOVEN,18,100.0,100.0,,3x25,2443.28,5.56,0.0
Endinet,871688700000002681,van Wassenhovestraat,5613LK,5613LL,EINDHOVEN,19,94.74,100.0,,1x35,3014.21,10.53,0.0
Endinet,871688700000002681,van Wassenhovestraat,5613LL,5613LM,EINDHOVEN,32,100.0,100.0,,1x35,4997.66,9.38,0.0
Endinet,871688700000002681,Geldropseweg,5613LM,5613LN,EINDHOVEN,11,100.0,100.0,,1x35,7929.36,0.0,0.0
Endinet,871688700000002681,Petrus Dondersstraat,5613LP,5613LP,EINDHOVEN,12,100.0,100.0,,1x25,3344.83,0.0,0.0
Endinet,871688700000002681,Petrus Dondersstraat,5613LP,5613LR,EINDHOVEN,18,100.0,100.0,,1x35,3508.06,11.11,0.0
Endinet,871688700000002681,Petrus Dondersstraat,5613LR,5613LR,EINDHOVEN,10,100.0,100.0,,1x35,2925.5,10.0,0.0
Endinet,871688700000002681,Petrus Dondersstraat,5613LR,5613LS,EINDHOVEN,14,100.0,100.0,,3x25,2587.14,0.0,0.0
Endinet,871688700000002681,Petrus Dondersstraat,5613LS,5613LT,EINDHOVEN,27,100.0,100.0,,1x35,2723.85,0.0,0.0
Endinet,871688700000002681,Petrus Dondersstraat,5613LV,5613LV,EINDHOVEN,19,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,871688700000002681,Petrus Dondersstraat,5613LV,5613LW,EINDHOVEN,10,100.0,100.0,,1x35,2038.9,0.0,0.0
Endinet,871688700000002681,Pieter Aertsenstraat,5613LX,5613LX,EINDHOVEN,10,80.0,100.0,,1x35,2788.1,10.0,0.0
Endinet,871688700000002681,Pieter Aertsenstraat,5613LX,5613LZ,EINDHOVEN,11,100.0,100.0,,1x35,2910.91,18.18,0.0
Endinet,871688700000002681,Joachim Patinirstraat,5613LZ,5613LZ,EINDHOVEN,10,100.0,100.0,,1x35,3318.9,20.0,0.0
Endinet,871688700000002681,Joachim Patinirstraat,5613LZ,5613MA,EINDHOVEN,17,100.0,100.0,,3x25,1774.93,0.0,0.0
Endinet,871688700000002681,Picassohof,5613MA,5613MB,EINDHOVEN,14,100.0,100.0,,3x25,1637.0,0.0,0.0
Endinet,871688700000002681,Picassohof,5613MC,5613MC,EINDHOVEN,27,100.0,100.0,,1x25,1721.1,3.7,0.0
Endinet,871688700000002681,Picassohof,5613MC,5613MD,EINDHOVEN,16,100.0,100.0,,1x35,1377.75,0.0,0.0
Endinet,871688700000002681,Constant Nefkensstraat,5613ME,5613ME,EINDHOVEN,13,100.0,100.0,,1x35,5350.69,0.0,0.0
Endinet,871688700000002681,Picushof,5613SB,5613SB,EINDHOVEN,11,100.0,100.0,,1x25,1878.36,0.0,0.0
Endinet,871688700000002681,Picushof,5613SC,5613SC,EINDHOVEN,56,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,871688700000002681,Picushof,5613SC,5613SE,EINDHOVEN,54,100.0,100.0,,1x35,2391.41,1.85,0.0
Endinet,871688700000002681,Picushof,5613SE,5613SG,EINDHOVEN,17,100.0,100.0,,1x35,6233.0,5.88,0.0
Endinet,871688700000002681,Picushof,5613SG,5614AA,EINDHOVEN,13,100.0,100.0,,3x25,4782.46,15.38,0.0
Endinet,871688700000002681,St Jorislaan,5614AA,5614AA,EINDHOVEN,10,100.0,100.0,,1x35,4163.7,30.0,0.0
Endinet,871688700000002681,St Jorislaan,5614AA,5614AC,EINDHOVEN,21,100.0,100.0,,3x25,4322.44,19.05,0.0
Endinet,871688700000002681,Schalmstraat,5614AC,5614AD,EINDHOVEN,10,100.0,90.0,,1x35,4301.3,20.0,0.0
Endinet,871688700000002681,Schalmstraat,5614AD,5614AD,EINDHOVEN,55,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,871688700000002681,Schalmstraat,5614AD,5614AE,EINDHOVEN,12,100.0,100.0,,1x35,3555.0,8.33,0.0
Endinet,871688700000002681,Geldropseweg,5614AE,5614AG,EINDHOVEN,14,100.0,100.0,,1x35,3122.57,7.14,0.0
Endinet,871688700000002681,Petrus Dondersstraat,5614AG,5614AH,EINDHOVEN,12,100.0,100.0,,3x25,2111.92,16.67,0.0
Endinet,871688700000002681,Petrus Dondersstraat,5614AH,5614AJ,EINDHOVEN,17,94.12,100.0,,1x35,3533.94,5.88,0.0
Endinet,871688700000002681,Petrus Dondersstraat,5614AJ,5614AK,EINDHOVEN,27,100.0,100.0,,1x35,2243.04,0.0,0.0
Endinet,871688700000002681,Petrus Dondersstraat,5614AK,5614AL,EINDHOVEN,10,100.0,100.0,,1x35,3755.3,10.0,0.0
Endinet,871688700000002681,St Odastraat,5614AL,5614AM,EINDHOVEN,11,100.0,100.0,,3x25,2709.64,18.18,0.0
Endinet,871688700000002681,St Odastraat,5614AM,5614AN,EINDHOVEN,10,90.0,100.0,,1x35,3353.7,30.0,0.0
Endinet,871688700000002681,St Odulphusstraat,5614AN,5614AN,EINDHOVEN,13,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,871688700000002681,St Odulphusstraat,5614AN,5614AP,EINDHOVEN,17,100.0,100.0,,1x35,3875.18,5.88,0.0
Endinet,871688700000002681,St Odulphusstraat,5614AP,5614AR,EINDHOVEN,10,100.0,100.0,,1x35,3558.0,50.0,0.0
Endinet,871688700000002681,Gasthuisstraat,5614AR,5614AW,EINDHOVEN,10,100.0,100.0,,1x25,2839.7,0.0,0.0
Endinet,871688700000002681,Gasthuisstraat,5614AW,5614AX,EINDHOVEN,12,100.0,100.0,,1x35,2201.83,0.0,0.0
Endinet,871688700000002681,Gasthuisstraat,5614AX,5614BA,EINDHOVEN,19,100.0,100.0,,1x35,3476.26,5.26,0.0
Endinet,871688700000002681,Burghplein,5614BA,5614BB,EINDHOVEN,19,100.0,100.0,,3x25,2769.0,0.0,0.0
Endinet,871688700000002681,Burghstraat,5614BB,5614BC,EINDHOVEN,12,100.0,100.0,,3x25,3300.42,0.0,0.0
Endinet,871688700000002681,Burghstraat,5614BC,5614BD,EINDHOVEN,22,100.0,100.0,,1x35,3279.59,4.55,0.0
Endinet,871688700000002681,Burghstraat,5614BD,5614BD,EINDHOVEN,13,100.0,100.0,,1x35,3053.0,7.69,0.0
Endinet,871688700000002681,Burghstraat,5614BD,5614BE,EINDHOVEN,15,100.0,100.0,,3x25,2858.58,0.0,0.0
Endinet,871688700000002681,1e Wilakkersstraat,5614BE,5614BG,EINDHOVEN,19,100.0,100.0,,1x35,2022.26,10.53,0.0
