net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Endinet,871688700000002681,Azaleastraat,5614GE,5614GE,EINDHOVEN,16.0,100,100,81,1x35,3098,0,0
Endinet,871688700000002681,Spiraeastraat,5614GG,5614GG,EINDHOVEN,30.0,93,100,87,1x35,1560,10,10
Endinet,871688700000002681,Spiraeastraat,5614GH,5614GH,EINDHOVEN,23.0,100,100,74,1x35,2848,9,9
Endinet,871688700000002681,Heistraat,5614GJ,5614GJ,EINDHOVEN,24.0,100,100,71,1x35,2898,8,0
Endinet,871688700000002681,Heistraat,5614GK,5614GK,EINDHOVEN,25.0,100,100,72,1x35,2892,16,12
Endinet,871688700000002681,Lupinestraat,5614GL,5614GL,EINDHOVEN,14.0,100,100,86,1x35,2970,0,0
Endinet,871688700000002681,Lupinestraat,5614GM,5614GN,EINDHOVEN,26.0,96,100,46,1x35,4214,23,23
Endinet,871688700000002681,Dopheide,5614GP,5614GP,EINDHOVEN,21.0,100,95,57,1x35,5657,38,38
Endinet,871688700000002681,Heezerweg,5614HA,5614HB,EINDHOVEN,23.0,100,100,52,1x35,3879,22,9
Endinet,871688700000002681,Heezerweg,5614HC,5614HC,EINDHOVEN,21.0,100,100,62,3x25,4643,14,5
Endinet,871688700000002681,Heezerweg,5614HD,5614HD,EINDHOVEN,29.0,100,100,59,1x35,7811,28,17
Endinet,871688700000002681,Heezerweg,5614HE,5614HE,EINDHOVEN,23.0,100,100,61,1x35,4968,13,13
Endinet,871688700000002681,Heezerweg,5614HG,5614HG,EINDHOVEN,14.0,93,100,64,3x25,4992,14,14
Endinet,871688700000002681,Heezerweg,5614HH,5614HH,EINDHOVEN,29.0,100,100,72,1x35,3826,24,17
Endinet,871688700000002681,Heezerweg,5614HJ,5614HJ,EINDHOVEN,17.0,100,100,53,1x35,5213,6,6
Endinet,871688700000002681,Leenderweg,5614HK,5614HK,EINDHOVEN,29.0,97,83,86,1x35,2812,28,3
Endinet,871688700000002681,Leenderweg,5614HL,5614HL,EINDHOVEN,31.0,100,94,61,3x25,10971,26,13
Endinet,871688700000002681,Leenderweg,5614HM,5614HM,EINDHOVEN,23.0,100,96,48,1x35,10348,9,0
Endinet,871688700000002681,Leenderweg,5614HN,5614HN,EINDHOVEN,10.0,100,100,60,3x25,7163,30,20
Endinet,871688700000002681,Stratumsedijk,5614HP,5614HP,EINDHOVEN,37.0,100,100,78,1x35,4162,11,3
Endinet,871688700000002681,Piuslaan,5614HR,5614HR,EINDHOVEN,21.0,100,100,62,1x35,3612,33,14
Endinet,871688700000002681,Piuslaan,5614HS,5614HS,EINDHOVEN,18.0,100,100,83,1x35,2633,11,6
Endinet,871688700000002681,Achterstraat,5614HT,5614HV,EINDHOVEN,80.0,100,100,91,1x35,2104,8,6
Endinet,871688700000002681,Pastoor Harkxplein,5614HX,5614HX,EINDHOVEN,24.0,100,100,88,3x25,5281,0,0
Endinet,871688700000002681,Pastoor Harkxplein,5614HZ,5614HZ,EINDHOVEN,17.0,100,100,88,3x25,3702,6,6
Endinet,871688700000002681,Leenderweg,5615AA,5615AA,EINDHOVEN,13.0,100,100,77,3x25,6390,38,15
Endinet,871688700000002681,Leenderweg,5615AB,5615AB,EINDHOVEN,35.0,100,100,63,1x35,5743,9,6
Endinet,871688700000002681,Leenderweg,5615AC,5615AC,EINDHOVEN,29.0,97,97,55,1x35,3683,10,7
Endinet,871688700000002681,Leenderweg,5615AD,5615AD,EINDHOVEN,26.0,100,100,85,1x35,2134,4,4
Endinet,871688700000002681,Biesterweg,5615AE,5615AE,EINDHOVEN,28.0,100,100,43,1x35,3582,54,46
Endinet,871688700000002681,Biesterweg,5615AG,5615AG,EINDHOVEN,15.0,100,100,80,1x35,3675,7,0
Endinet,871688700000002681,Biesterweg,5615AH,5615AH,EINDHOVEN,18.0,100,100,56,1x35,2920,17,17
Endinet,871688700000002681,Biesterweg,5615AJ,5615AJ,EINDHOVEN,29.0,100,100,66,1x35,2912,7,3
Endinet,871688700000002681,Biesterdwarsweg,5615AK,5615AL,EINDHOVEN,24.0,100,100,88,1x35,3122,13,13
Endinet,871688700000002681,Anemonestraat,5615AM,5615AM,EINDHOVEN,32.0,100,100,63,1x35,2523,16,6
Endinet,871688700000002681,Versantvoortstraat,5615AN,5615AN,EINDHOVEN,20.0,100,100,95,1x35,2299,5,5
Endinet,871688700000002681,Versantvoortstraat,5615AP,5615AP,EINDHOVEN,16.0,100,100,88,1x35,2630,6,0
Endinet,871688700000002681,Versantvoortstraat,5615AR,5615AR,EINDHOVEN,22.0,100,100,82,1x35,2719,18,14
Endinet,871688700000002681,Versantvoortstraat,5615AS,5615AT,EINDHOVEN,27.0,100,96,70,3x25,8198,15,4
Endinet,871688700000002681,Den Biest,5615AV,5615AV,EINDHOVEN,16.0,100,100,100,3x25,5425,44,13
Endinet,871688700000002681,Crocusstraat,5615BA,5615BA,EINDHOVEN,14.0,100,100,93,1x35,2702,7,0
Endinet,871688700000002681,Bloemenplein,5615BB,5615BB,EINDHOVEN,18.0,100,100,94,1x35,2247,6,6
Endinet,871688700000002681,Bloemenplein,5615BC,5615BC,EINDHOVEN,16.0,100,100,94,1x35,2395,6,6
Endinet,871688700000002681,Narcisstraat,5615BD,5615BD,EINDHOVEN,11.0,100,91,73,1x35,3156,27,9
Endinet,871688700000002681,Jasmijnstraat,5615BE,5615BE,EINDHOVEN,16.0,88,100,100,1x35,1765,0,0
Endinet,871688700000002681,Magnoliastraat,5615BG,5615BG,EINDHOVEN,16.0,100,100,63,1x35,2601,6,6
Endinet,871688700000002681,Magnoliastraat,5615BH,5615BH,EINDHOVEN,16.0,94,100,56,1x35,3567,31,6
Endinet,871688700000002681,Ericastraat,5615BJ,5615BJ,EINDHOVEN,20.0,100,100,40,1x35,5365,40,20
Endinet,871688700000002681,Leliestraat,5615BK,5615BM,EINDHOVEN,43.0,100,100,72,1x35,3518,21,14
Endinet,871688700000002681,Leostraat,5615BN,5615BN,EINDHOVEN,26.0,100,100,88,1x35,2661,15,4
Endinet,871688700000002681,Leostraat,5615BP,5615BP,EINDHOVEN,11.0,100,100,73,1x35,4355,18,9
Endinet,871688700000002681,Aalsterweg,5615CA,5615CA,EINDHOVEN,18.0,100,94,39,1x35,10768,17,11
Endinet,871688700000002681,Aalsterweg,5615CB,5615CB,EINDHOVEN,59.0,100,100,61,1x35,5636,46,3
Endinet,871688700000002681,Aalsterweg,5615CC,5615CD,EINDHOVEN,22.0,100,91,45,3x25,13467,32,5
Endinet,871688700000002681,Aalsterweg,5615CE,5615CE,EINDHOVEN,25.0,100,96,80,1x35,3540,8,0
Endinet,871688700000002681,Aalsterweg,5615CG,5615CG,EINDHOVEN,31.0,100,90,42,3x25,5188,23,6
Endinet,871688700000002681,Aalsterweg,5615CH,5615CH,EINDHOVEN,40.0,100,98,60,1x35,6503,18,8
Endinet,871688700000002681,Aalsterweg,5615CJ,5615CJ,EINDHOVEN,65.0,100,100,65,1x35,5065,23,11
Endinet,871688700000002681,Looiakkerstraat,5615CK,5615CL,EINDHOVEN,52.0,100,100,83,1x35,3537,15,8
Endinet,871688700000002681,Le Sage Ten Broeklaan,5615CP,5615CP,EINDHOVEN,17.0,100,100,53,3x25,5404,18,6
Endinet,871688700000002681,Le Sage Ten Broeklaan,5615CR,5615CR,EINDHOVEN,22.0,82,100,68,3x25,3330,41,23
Endinet,871688700000002681,Le Sage Ten Broeklaan,5615CS,5615CS,EINDHOVEN,19.0,100,95,53,3x25,2429,5,0
Endinet,871688700000002681,Le Sage Ten Broeklaan,5615CT,5615CT,EINDHOVEN,23.0,100,100,78,1x35,2696,61,4
Endinet,871688700000002681,Le Sage Ten Broeklaan,5615CV,5615CV,EINDHOVEN,10.0,100,100,70,1x35,2795,50,0
Endinet,871688700000002681,Boutenslaan,5615CW,5615CX,EINDHOVEN,16.0,100,100,75,3x25,11989,6,6
Endinet,871688700000002681,Hagenkampweg Zuid,5615DA,5615DA,EINDHOVEN,20.0,100,100,50,1x35,4560,35,10
Endinet,871688700000002681,Hagenkampweg Zuid,5615DB,5615DB,EINDHOVEN,30.0,97,100,53,1x35,4127,33,17
Endinet,871688700000002681,Hagenkampweg Zuid,5615DC,5615DC,EINDHOVEN,22.0,100,100,82,1x35,4114,9,0
Endinet,871688700000002681,Dr Schaepmanlaan,5615EA,5615EB,EINDHOVEN,19.0,100,95,63,3x25,11652,53,16
Endinet,871688700000002681,Alberdingk Thijmlaan,5615EC,5615EH,EINDHOVEN,39.0,97,100,92,3x25,6836,26,8
Endinet,871688700000002681,Coornhertlaan,5615EJ,5615GA,EINDHOVEN,78.0,100,100,51,3x25,5470,24,8
Endinet,871688700000002681,Edenstraat,5615GB,5615GB,EINDHOVEN,25.0,96,100,56,1x35,4100,28,12
Endinet,871688700000002681,Potgieterstraat,5615GC,5615GC,EINDHOVEN,15.0,100,100,67,1x35,3944,33,7
Endinet,871688700000002681,Potgieterstraat,5615GD,5615GD,EINDHOVEN,17.0,94,100,71,3x25,4660,29,6
Endinet,871688700000002681,August Sniederslaan,5615GE,5615GE,EINDHOVEN,19.0,89,100,63,3x25,3790,26,21
Endinet,871688700000002681,Rodenbachlaan,5615GG,5615GG,EINDHOVEN,13.0,92,100,54,3x25,4675,54,23
Endinet,871688700000002681,Rodenbachlaan,5615GH,5615GH,EINDHOVEN,17.0,100,100,65,3x25,4407,35,29
Endinet,871688700000002681,Hof van Eden,5615GJ,5615GJ,EINDHOVEN,38.0,100,100,71,1x35,2517,13,8
Endinet,871688700000002681,Hof van Eden,5615GK,5615GK,EINDHOVEN,44.0,100,100,75,1x35,3476,7,0
Endinet,871688700000002681,Ploegstraat,5615HA,5615HB,EINDHOVEN,17.0,100,100,59,1x35,4525,18,12
Endinet,871688700000002681,Staringstraat,5615HC,5615HC,EINDHOVEN,16.0,100,100,63,1x35,6239,25,6
Endinet,871688700000002681,Staringstraat,5615HD,5615HD,EINDHOVEN,10.0,100,100,60,3x25,3749,10,0
Endinet,871688700000002681,Binnewiertzstraat,5615HE,5615HE,EINDHOVEN,11.0,100,100,55,1x35,3745,18,0
Endinet,871688700000002681,Binnewiertzstraat,5615HG,5615HG,EINDHOVEN,10.0,100,100,50,1x35,4336,50,0
Endinet,871688700000002681,Binnewiertzstraat,5615HH,5615HH,EINDHOVEN,19.0,89,100,68,1x35,3096,16,5
Endinet,871688700000002681,Guido Gezellestraat,5615HJ,5615HJ,EINDHOVEN,26.0,100,100,65,3x25,4648,23,8
Endinet,871688700000002681,Guido Gezellestraat,5615HK,5615HK,EINDHOVEN,12.0,100,100,50,3x25,4510,25,0
Endinet,871688700000002681,Guido Gezellestraat,5615HL,5615HL,EINDHOVEN,12.0,100,100,67,3x25,4442,33,17
Endinet,871688700000002681,Hugo Verrieststraat,5615HM,5615HM,EINDHOVEN,10.0,100,100,70,3x25,3478,30,0
Endinet,871688700000002681,Hugo Verrieststraat,5615HN,5615HN,EINDHOVEN,16.0,100,100,50,1x35,3127,6,0
Endinet,871688700000002681,Akkerstraat,5615HP,5615HP,EINDHOVEN,21.0,100,100,71,1x35,3024,14,5
Endinet,871688700000002681,Akkerstraat,5615HR,5615HR,EINDHOVEN,14.0,100,100,64,1x35,5806,21,7
Endinet,871688700000002681,Helmerslaan,5615JA,5615JA,EINDHOVEN,19.0,95,95,68,1x35,2909,16,11
Endinet,871688700000002681,Helmerslaan,5615JB,5615JB,EINDHOVEN,16.0,94,100,81,1x35,3303,25,25
Endinet,871688700000002681,Helmerslaan,5615JC,5615JC,EINDHOVEN,14.0,100,100,93,3x25,3551,7,0
Endinet,871688700000002681,Helmerslaan,5615JD,5615JD,EINDHOVEN,14.0,93,100,71,3x25,4265,29,21
Endinet,871688700000002681,Helmerslaan,5615JE,5615JE,EINDHOVEN,19.0,100,100,74,1x35,1956,16,11
Endinet,871688700000002681,Helmerslaan,5615JG,5615JG,EINDHOVEN,12.0,100,100,100,3x25,3636,0,0
Endinet,871688700000002681,Nicolaas Beetsstraat,5615JH,5615JH,EINDHOVEN,24.0,92,100,83,1x35,2507,8,4
Endinet,871688700000002681,Nicolaas Beetsstraat,5615JJ,5615JJ,EINDHOVEN,20.0,85,100,80,1x35,3191,30,30
Endinet,871688700000002681,Jan Luikenstraat,5615JK,5615JK,EINDHOVEN,13.0,100,100,69,1x35,2686,15,15
Endinet,871688700000002681,Jan Luikenstraat,5615JL,5615JL,EINDHOVEN,13.0,100,100,62,1x35,7759,8,8
Endinet,871688700000002681,Jan Luikenstraat,5615JM,5615JM,EINDHOVEN,21.0,95,100,57,1x35,3102,14,10
Endinet,871688700000002681,Van Meursstraat,5615JN,5615JN,EINDHOVEN,12.0,100,100,58,3x25,4361,42,8
Endinet,871688700000002681,Van Meursstraat,5615JP,5615JP,EINDHOVEN,10.0,100,100,100,3x25,5141,40,10
Endinet,871688700000002681,Van Meursstraat,5615JR,5615JT,EINDHOVEN,26.0,100,100,65,3x25,3995,42,8
Endinet,871688700000002681,Boutenslaan,5615JV,5615KA,EINDHOVEN,23.0,100,96,57,1x35,7584,4,4
Endinet,871688700000002681,Rivierstraat,5615KB,5615KB,EINDHOVEN,19.0,95,100,42,3x25,12964,21,5
Endinet,871688700000002681,Ledeganckstraat,5615KC,5615KD,EINDHOVEN,25.0,100,100,56,3x25,5385,16,4
Endinet,871688700000002681,Bergmannstraat,5615KE,5615KE,EINDHOVEN,31.0,100,100,71,1x35,2262,10,3
Endinet,871688700000002681,Bergmannstraat,5615KG,5615KG,EINDHOVEN,18.0,100,100,56,3x25,3274,17,11
Endinet,871688700000002681,Brederolaan,5615KH,5615KH,EINDHOVEN,24.0,100,100,92,1x35,2819,4,4
Endinet,871688700000002681,Brederolaan,5615KJ,5615KJ,EINDHOVEN,19.0,100,100,74,1x35,3901,11,11
Endinet,871688700000002681,Brederolaan,5615KK,5615KK,EINDHOVEN,17.0,100,100,88,1x35,2746,12,6
Endinet,871688700000002681,Kneppelhoutstraat,5615KL,5615KM,EINDHOVEN,29.0,93,100,86,1x35,3869,14,10
Endinet,871688700000002681,Scheidingstraat,5615KN,5615KN,EINDHOVEN,16.0,100,100,100,1x35,3068,25,0
Endinet,871688700000002681,Scheidingstraat,5615KP,5615KP,EINDHOVEN,19.0,95,100,84,1x35,3778,16,11
Endinet,871688700000002681,Jan van der Nootstraat,5615KR,5615KV,EINDHOVEN,33.0,100,100,82,1x35,6557,33,24
Endinet,871688700000002681,Burg van Gennippad,5615KW,5615LA,EINDHOVEN,53.0,96,98,55,1x35,4332,15,9
Endinet,871688700000002681,Gestelsestraat,5615LB,5615LC,EINDHOVEN,25.0,96,100,56,3x25,4075,16,12
Endinet,871688700000002681,Gestelsestraat,5615LD,5615LD,EINDHOVEN,16.0,100,100,50,1x35,2830,6,0
Endinet,871688700000002681,Gestelsestraat,5615LE,5615LE,EINDHOVEN,38.0,95,100,74,1x35,4720,16,13
Endinet,871688700000002681,Gestelsestraat,5615LG,5615LG,EINDHOVEN,19.0,100,100,58,1x35,5022,5,0
Endinet,871688700000002681,Gestelsestraat,5615LH,5615LH,EINDHOVEN,24.0,96,100,58,3x25,5672,17,13
Endinet,871688700000002681,Gestelsestraat,5615LJ,5615LJ,EINDHOVEN,17.0,100,100,59,1x35,5800,18,0
Endinet,871688700000002681,Gestelsestraat,5615LK,5615LK,EINDHOVEN,19.0,84,100,53,3x25,3134,21,16
Endinet,871688700000002681,Huijgenslaan,5615LL,5615LM,EINDHOVEN,19.0,89,100,74,3x25,4543,26,21
Endinet,871688700000002681,Da Costaweg,5615NA,5615NA,EINDHOVEN,11.0,100,100,64,3x25,5382,27,0
Endinet,871688700000002681,Da Costaweg,5615NB,5615NC,EINDHOVEN,24.0,71,100,58,3x25,3300,33,25
Endinet,871688700000002681,Jan van Heelustraat,5615ND,5615ND,EINDHOVEN,12.0,100,100,92,1x35,3404,17,8
Endinet,871688700000002681,Jan van Heelustraat,5615NE,5615NE,EINDHOVEN,10.0,100,100,50,3x25,3336,40,30
Endinet,871688700000002681,Busken Huetstraat,5615NG,5615NG,EINDHOVEN,17.0,100,100,76,1x35,4501,65,65
Endinet,871688700000002681,Busken Huetstraat,5615NH,5615NH,EINDHOVEN,17.0,100,100,76,1x35,2035,47,47
Endinet,871688700000002681,Hendrik Consciencestraat,5615NJ,5615NK,EINDHOVEN,32.0,94,100,66,1x35,2287,25,25
Endinet,871688700000002681,Willem Klooslaan,5615NL,5615NL,EINDHOVEN,17.0,100,100,65,1x35,1925,47,47
Endinet,871688700000002681,Willem Klooslaan,5615NM,5615NM,EINDHOVEN,17.0,100,100,41,1x25,1919,53,59
Endinet,871688700000002681,Willem Klooslaan,5615NN,5615NN,EINDHOVEN,10.0,100,100,50,3x25,2993,20,10
Endinet,871688700000002681,Willem Klooslaan,5615NP,5615NP,EINDHOVEN,11.0,100,100,64,1x35,3660,0,0
Endinet,871688700000002681,Hoogstraat,5615PA,5615PA,EINDHOVEN,24.0,100,100,46,3x25,9408,21,8
Endinet,871688700000002681,Hoogstraat,5615PB,5615PB,EINDHOVEN,32.0,100,100,50,3x25,14498,25,13
Endinet,871688700000002681,Hoogstraat,5615PC,5615PC,EINDHOVEN,20.0,95,100,50,1x35,5205,20,5
Endinet,871688700000002681,Hoogstraat,5615PD,5615PD,EINDHOVEN,39.0,95,97,56,1x35,5377,21,15
Endinet,871688700000002681,Keizer Karel V Singel,5615PE,5615PG,EINDHOVEN,47.0,100,100,87,1x35,5787,11,6
Endinet,871688700000002681,St Lambertusstraat,5615PH,5615PH,EINDHOVEN,34.0,94,97,76,1x35,3394,9,3
Endinet,871688700000002681,St Martinusstraat,5615PJ,5615PJ,EINDHOVEN,17.0,100,100,76,1x35,3362,24,18
Endinet,871688700000002681,St Martinusstraat,5615PK,5615PK,EINDHOVEN,17.0,100,100,100,1x35,2310,6,0
Endinet,871688700000002681,Palingstraat,5615PL,5615PL,EINDHOVEN,23.0,100,96,70,1x35,2738,9,0
Endinet,871688700000002681,Palingstraat,5615PM,5615PM,EINDHOVEN,24.0,92,100,83,1x35,2990,13,4
Endinet,871688700000002681,Philips de Goedelaan,5615PN,5615PN,EINDHOVEN,32.0,100,100,81,1x35,2562,59,53
Endinet,871688700000002681,Hallenweg,5615PP,5615PP,EINDHOVEN,33.0,100,100,70,3x25,5244,12,12
Endinet,871688700000002681,Hoogstraat,5615PR,5615PR,EINDHOVEN,14.0,93,93,71,1x35,8707,21,7
Endinet,871688700000002681,Hoogstraat,5615PS,5615PS,EINDHOVEN,18.0,100,100,50,1x35,7649,17,0
Endinet,871688700000002681,Hoogstraat,5615PT,5615PT,EINDHOVEN,16.0,100,94,63,3x25,4106,38,38
Endinet,871688700000002681,Hoogstraat,5615PV,5615PV,EINDHOVEN,20.0,90,100,45,3x25,8094,20,15
Endinet,871688700000002681,Hoogstraat,5615PW,5615PW,EINDHOVEN,52.0,100,98,75,1x35,5972,6,2
Endinet,871688700000002681,Hoogstraat,5615PX,5615PX,EINDHOVEN,23.0,100,100,65,1x35,3409,0,0
Endinet,871688700000002681,Mecklenburgstraat,5615PZ,5615PZ,EINDHOVEN,43.0,100,100,72,1x35,5875,5,5
Endinet,871688700000002681,Godfriedstraat,5615RA,5615RA,EINDHOVEN,20.0,100,100,85,1x35,3704,35,30
Endinet,871688700000002681,Frederik Hendrikplein,5615RB,5615RB,EINDHOVEN,27.0,100,100,89,1x35,2386,26,22
Endinet,871688700000002681,Frederik Hendrikplein,5615RC,5615RC,EINDHOVEN,16.0,100,100,75,1x35,2368,25,25
Endinet,871688700000002681,Regentessenlaan,5615RD,5615RD,EINDHOVEN,22.0,100,100,86,1x35,2488,5,5
Endinet,871688700000002681,Baarsstraat,5615RE,5615RE,EINDHOVEN,19.0,100,100,84,1x35,2468,0,0
Endinet,871688700000002681,Baarsstraat,5615RG,5615RG,EINDHOVEN,20.0,100,100,70,1x35,3032,10,0
Endinet,871688700000002681,Ireneplein,5615RH,5615RK,EINDHOVEN,102.0,100,100,83,1x35,3285,15,12
Endinet,871688700000002681,Mauritsstraat,5615RZ,5615SG,EINDHOVEN,18.0,100,94,72,1x35,4204,22,17
Endinet,871688700000002681,Hertog Jan I Laan,5615SH,5615SH,EINDHOVEN,11.0,100,100,82,1x35,2302,18,18
Endinet,871688700000002681,Aartshertog Albertweg,5615SJ,5615SJ,EINDHOVEN,17.0,100,100,82,1x35,1757,18,12
Endinet,871688700000002681,Isabellastraat,5615SK,5615SK,EINDHOVEN,16.0,100,100,94,1x35,1337,13,0
Endinet,871688700000002681,Princessenlaan,5615SL,5615SL,EINDHOVEN,23.0,100,100,57,1x35,1781,48,48
Endinet,871688700000002681,Hessen Kasselstraat,5615SM,5615SM,EINDHOVEN,10.0,80,100,60,3x25,3850,20,20
Endinet,871688700000002681,Stadhoudersweg,5615SN,5615SN,EINDHOVEN,13.0,100,100,62,1x35,2365,38,38
Endinet,871688700000002681,Karel de Grotelaan,5615SP,5615SP,EINDHOVEN,59.0,100,100,71,1x35,2411,27,24
Endinet,871688700000002681,Karel de Grotelaan,5615SR,5615SR,EINDHOVEN,25.0,100,100,88,1x35,1623,12,4
Endinet,871688700000002681,Karel de Grotelaan,5615ST,5615ST,EINDHOVEN,25.0,100,100,92,1x35,1979,4,0
Endinet,871688700000002681,Karel de Grotelaan,5615SV,5615SV,EINDHOVEN,30.0,100,100,50,1x35,1947,33,27
Endinet,871688700000002681,Karel de Grotelaan,5615SW,5615SW,EINDHOVEN,29.0,100,100,86,1x35,1833,14,10
Endinet,871688700000002681,Karel de Grotelaan,5615SX,5615SX,EINDHOVEN,19.0,100,100,79,1x35,1686,16,16
Endinet,871688700000002681,Snoekstraat,5615SZ,5615SZ,EINDHOVEN,22.0,95,100,86,1x35,3129,23,9
Endinet,871688700000002681,Mauritsstraat,5616AA,5616AA,EINDHOVEN,19.0,100,100,63,1x35,7942,32,21
Endinet,871688700000002681,Mauritsstraat,5616AB,5616AB,EINDHOVEN,16.0,100,100,63,1x35,3431,13,13
Endinet,871688700000002681,Willem de Zwijgerstraat,5616AC,5616AC,EINDHOVEN,19.0,100,100,79,1x35,3422,16,16
Endinet,871688700000002681,Willem de Zwijgerstraat,5616AD,5616AD,EINDHOVEN,14.0,100,100,93,1x35,5712,7,7
Endinet,871688700000002681,Willem de Zwijgerstraat,5616AE,5616AE,EINDHOVEN,24.0,88,100,88,1x35,2446,25,17
Endinet,871688700000002681,Nassaustraat,5616AG,5616AG,EINDHOVEN,22.0,100,100,73,1x35,4153,14,14
Endinet,871688700000002681,Julianastraat,5616AH,5616AH,EINDHOVEN,12.0,100,100,75,1x35,3716,25,17
Endinet,871688700000002681,Julianastraat,5616AK,5616AK,EINDHOVEN,22.0,95,95,73,1x35,2519,23,18
Endinet,871688700000002681,Maria Stuartstraat,5616AL,5616AL,EINDHOVEN,16.0,94,100,75,1x35,3344,25,25
Endinet,871688700000002681,Maria Stuartstraat,5616AM,5616AM,EINDHOVEN,17.0,100,100,94,1x35,3679,12,0
Endinet,871688700000002681,Mecklenburgstraat,5616AN,5616AN,EINDHOVEN,36.0,100,100,61,3x25,3770,3,3
Endinet,871688700000002681,Mecklenburgstraat,5616AP,5616AP,EINDHOVEN,21.0,100,100,86,1x35,3119,0,0
Endinet,871688700000002681,Frederika van Pruisenweg,5616AT,5616AT,EINDHOVEN,18.0,94,100,78,1x35,3130,28,6
Endinet,871688700000002681,Frederika van Pruisenweg,5616AV,5616AV,EINDHOVEN,16.0,100,100,81,1x35,3737,19,6
Endinet,871688700000002681,Frederika van Pruisenweg,5616AW,5616AW,EINDHOVEN,17.0,100,100,71,1x35,3248,24,6
Endinet,871688700000002681,Anna Paulownastraat,5616AX,5616AX,EINDHOVEN,29.0,100,100,83,1x35,3273,14,0
Endinet,871688700000002681,Anna van Engelandstraat,5616AZ,5616AZ,EINDHOVEN,23.0,96,100,78,1x35,2917,22,9
Endinet,871688700000002681,Lodewijk Napoleonplein,5616BA,5616BA,EINDHOVEN,47.0,98,100,70,1x35,4651,11,4
Endinet,871688700000002681,Lodewijk Napoleonlaan,5616BB,5616BB,EINDHOVEN,15.0,100,100,73,1x35,3746,13,7
Endinet,871688700000002681,Albertina van Nassaustr,5616BC,5616BC,EINDHOVEN,16.0,88,100,56,1x35,3553,31,13
Endinet,871688700000002681,Albertina van Nassaustr,5616BD,5616BD,EINDHOVEN,10.0,80,100,60,1x35,3667,30,20
Endinet,871688700000002681,Willem Frisostraat,5616BE,5616BE,EINDHOVEN,17.0,100,100,59,1x35,3370,6,0
Endinet,871688700000002681,Amalia van Anhaltstraat,5616BG,5616BG,EINDHOVEN,18.0,100,100,72,1x35,2885,0,0
Endinet,871688700000002681,Amalia van Anhaltstraat,5616BH,5616BH,EINDHOVEN,24.0,88,100,54,1x35,4196,17,17
Endinet,871688700000002681,Hendrik Casimirstraat,5616BJ,5616BJ,EINDHOVEN,15.0,100,100,80,1x35,2980,13,13
Endinet,871688700000002681,Hendrik Casimirstraat,5616BK,5616BK,EINDHOVEN,15.0,100,100,73,1x35,3827,20,7
Endinet,871688700000002681,Prins Alexanderstraat,5616BL,5616BL,EINDHOVEN,28.0,96,100,50,1x35,3358,18,11
Endinet,871688700000002681,Sophia van Wurtembergln,5616BM,5616BM,EINDHOVEN,15.0,100,100,80,1x35,3928,20,13
Endinet,871688700000002681,Sophia van Wurtembergln,5616BN,5616BN,EINDHOVEN,16.0,100,100,69,1x35,4150,31,6
Endinet,871688700000002681,Sophia van Wurtembergln,5616BP,5616BP,EINDHOVEN,11.0,100,100,73,1x35,2391,9,0
Endinet,871688700000002681,Sophia van Wurtembergln,5616BR,5616BR,EINDHOVEN,17.0,94,100,76,1x35,3203,12,6
Endinet,871688700000002681,Jan de Oudestraat,5616BS,5616BS,EINDHOVEN,30.0,100,100,53,1x35,3305,10,0
Endinet,871688700000002681,Graaf Adolfstraat,5616BT,5616BT,EINDHOVEN,25.0,100,100,56,1x35,3671,84,8
Endinet,871688700000002681,Graaf Adolfstraat,5616BV,5616BV,EINDHOVEN,25.0,100,100,80,1x35,4044,64,0
Endinet,871688700000002681,Graaf Adolfstraat,5616BW,5616BW,EINDHOVEN,31.0,100,100,68,1x35,3030,87,19
Endinet,871688700000002681,Graaf Adolfstraat,5616BX,5616BX,EINDHOVEN,30.0,100,100,70,1x35,3022,97,7
Endinet,871688700000002681,Graaf Adolfstraat,5616BZ,5616BZ,EINDHOVEN,30.0,100,100,77,1x35,3196,93,3
Endinet,871688700000002681,Karel de Grotelaan,5616CA,5616CB,EINDHOVEN,17.0,100,100,94,1x35,6107,18,18
Endinet,871688700000002681,Clovislaan,5616CC,5616CC,EINDHOVEN,27.0,100,100,100,1x35,1457,4,0
Endinet,871688700000002681,Clovislaan,5616CD,5616CD,EINDHOVEN,14.0,100,100,100,1x35,1978,0,0
Endinet,871688700000002681,Clovislaan,5616CE,5616CE,EINDHOVEN,28.0,100,100,96,1x35,1600,0,0
Endinet,871688700000002681,Clovislaan,5616CG,5616CG,EINDHOVEN,15.0,100,100,100,1x35,1195,7,7
Endinet,871688700000002681,Clovislaan,5616CH,5616CH,EINDHOVEN,25.0,100,96,92,1x35,1595,8,8
Endinet,871688700000002681,Clovislaan,5616CJ,5616CJ,EINDHOVEN,10.0,100,100,80,1x35,3138,0,0
Endinet,871688700000002681,Solmsweg,5616CK,5616CK,EINDHOVEN,19.0,100,100,100,1x35,1354,11,11
Endinet,871688700000002681,Lambert van Leuvenhof,5616CL,5616CL,EINDHOVEN,18.0,100,100,100,1x35,1371,11,0
Endinet,871688700000002681,Giselbertstraat,5616CM,5616CM,EINDHOVEN,19.0,100,100,100,1x35,1598,5,5
